compound,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,label
Mn0.2Pt0.8O10,67.4,167.0596,1.366,1.7380000000000002,2.066,8.76,8.7028,18.264,1.7024000000000001,2.134,8.2,9.4,18.654,7.644,59.160000000000004,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.82
Ni0.5Pt0.5O5,53.0,126.89500000000001,1.3,1.63,1.8599999999999999,7.845,8.33,18.3645,1.6440000000000001,2.0949999999999998,8.5,10.0,15.1765,11.7,81.5,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.82
Mn0.5Pt0.5O10,51.5,125.01400000000001,1.375,1.69,2.03,8.25,8.227,17.82,1.064,1.915,7.0,8.5,14.459999999999999,5.01,39.9,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.82
Fe0.2Pt0.8O5,67.60000000000001,167.2414,1.352,1.7280000000000002,2.06,8.7,8.7966,18.4818,1.735,2.19,8.4,9.6,18.7348,9.52,73.6,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.82
Ni0.2Pt0.8O6,68.0,167.812,1.336,1.7140000000000002,1.998,8.598,8.744,18.4818,1.9344000000000001,2.206,8.8,10.0,18.9406,10.32,75.8,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.82
Mn0.1Pt0.9O10,72.7,181.0748,1.3630000000000002,1.754,2.078,8.93,8.8614,18.412,1.9152000000000002,2.207,8.6,9.7,20.052,8.522,65.58,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.82
Ni0.5Pt0.5O6,53.0,126.89500000000001,1.3,1.63,1.8599999999999999,7.845,8.33,18.3645,1.6440000000000001,2.0949999999999998,8.5,10.0,15.1765,11.7,81.5,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.82
Ni0.1Pt0.9O7,73.0,181.45100000000002,1.3480000000000003,1.742,2.044,8.849,8.882,18.5209,2.0312,2.243,8.9,10.0,20.1953,9.860000000000001,73.89999999999999,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.82
Ni0.1Pt0.9O6,73.0,181.45100000000002,1.3480000000000003,1.742,2.044,8.849,8.882,18.5209,2.0312,2.243,8.9,10.0,20.1953,9.860000000000001,73.89999999999999,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.82
Mn0.5Pt0.5O9,51.5,125.01400000000001,1.375,1.69,2.03,8.25,8.227,17.82,1.064,1.915,7.0,8.5,14.459999999999999,5.01,39.9,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.82
Mn0.1Pt0.9O9,72.7,181.0748,1.3630000000000002,1.754,2.078,8.93,8.8614,18.412,1.9152000000000002,2.207,8.6,9.7,20.052,8.522,65.58,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.82
Ni0.1Pt0.9O5,73.0,181.45100000000002,1.3480000000000003,1.742,2.044,8.849,8.882,18.5209,2.0312,2.243,8.9,10.0,20.1953,9.860000000000001,73.89999999999999,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.82
Mn0.2Pt0.8O9,67.4,167.0596,1.366,1.7380000000000002,2.066,8.76,8.7028,18.264,1.7024000000000001,2.134,8.2,9.4,18.654,7.644,59.160000000000004,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.82
Fe0.1Pt0.9O5,72.8,181.16570000000002,1.3560000000000003,1.749,2.075,8.899999999999999,8.9083,18.5209,1.9315000000000002,2.235,8.7,9.8,20.0924,9.46,72.8,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.82
Mn0.5Pt0.5O8,51.5,125.01400000000001,1.375,1.69,2.03,8.25,8.227,17.82,1.064,1.915,7.0,8.5,14.459999999999999,5.01,39.9,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.82
Mn0.2Pt0.8O8,67.4,167.0596,1.366,1.7380000000000002,2.066,8.76,8.7028,18.264,1.7024000000000001,2.134,8.2,9.4,18.654,7.644,59.160000000000004,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.82
Mn0.1Pt0.9O8,72.7,181.0748,1.3630000000000002,1.754,2.078,8.93,8.8614,18.412,1.9152000000000002,2.207,8.6,9.7,20.052,8.522,65.58,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.82
Mn0.5Pt0.5O7,51.5,125.01400000000001,1.375,1.69,2.03,8.25,8.227,17.82,1.064,1.915,7.0,8.5,14.459999999999999,5.01,39.9,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.82
Co0.1Pt0.9O5,72.9,181.47432,1.35,1.745,2.073,8.86,8.9061,18.412,1.9812000000000003,2.24,8.799999999999999,9.9,20.195,10.16,74.8,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.82
Co0.2Pt0.8O5,67.80000000000001,167.85864,1.34,1.7200000000000002,2.056,8.620000000000001,8.792200000000001,18.264,1.8344,2.1999999999999997,8.6,9.8,18.94,10.920000000000002,77.6,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.82
Ni0.5Pt0.5O9,53.0,126.89500000000001,1.3,1.63,1.8599999999999999,7.845,8.33,18.3645,1.6440000000000001,2.0949999999999998,8.5,10.0,15.1765,11.7,81.5,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.82
Ni0.2Pt0.8O5,68.0,167.812,1.336,1.7140000000000002,1.998,8.598,8.744,18.4818,1.9344000000000001,2.206,8.8,10.0,18.9406,10.32,75.8,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.82
Ni0.2Pt0.8O7,68.0,167.812,1.336,1.7140000000000002,1.998,8.598,8.744,18.4818,1.9344000000000001,2.206,8.8,10.0,18.9406,10.32,75.8,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.82
Fe0.5Pt0.5O6,52.0,125.4685,1.34,1.665,2.0149999999999997,8.1,8.4615,18.3645,1.1455,2.0549999999999997,7.5,9.0,14.661999999999999,9.7,76.0,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.82
Fe0.1Pt0.9O6,72.8,181.16570000000002,1.3560000000000003,1.749,2.075,8.899999999999999,8.9083,18.5209,1.9315000000000002,2.235,8.7,9.8,20.0924,9.46,72.8,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.82
Ni0.1Pt0.9O10,73.0,181.45100000000002,1.3480000000000003,1.742,2.044,8.849,8.882,18.5209,2.0312,2.243,8.9,10.0,20.1953,9.860000000000001,73.89999999999999,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.82
Ni0.2Pt0.8O10,68.0,167.812,1.336,1.7140000000000002,1.998,8.598,8.744,18.4818,1.9344000000000001,2.206,8.8,10.0,18.9406,10.32,75.8,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.82
Ni0.5Pt0.5O10,53.0,126.89500000000001,1.3,1.63,1.8599999999999999,7.845,8.33,18.3645,1.6440000000000001,2.0949999999999998,8.5,10.0,15.1765,11.7,81.5,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.82
Ni0.1Pt0.9O9,73.0,181.45100000000002,1.3480000000000003,1.742,2.044,8.849,8.882,18.5209,2.0312,2.243,8.9,10.0,20.1953,9.860000000000001,73.89999999999999,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.82
Fe0.5Pt0.5O10,52.0,125.4685,1.34,1.665,2.0149999999999997,8.1,8.4615,18.3645,1.1455,2.0549999999999997,7.5,9.0,14.661999999999999,9.7,76.0,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.82
Fe0.2Pt0.8O10,67.60000000000001,167.2414,1.352,1.7280000000000002,2.06,8.7,8.7966,18.4818,1.735,2.19,8.4,9.6,18.7348,9.52,73.6,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.82
Ni0.5Pt0.5O8,53.0,126.89500000000001,1.3,1.63,1.8599999999999999,7.845,8.33,18.3645,1.6440000000000001,2.0949999999999998,8.5,10.0,15.1765,11.7,81.5,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.82
Fe0.1Pt0.9O10,72.8,181.16570000000002,1.3560000000000003,1.749,2.075,8.899999999999999,8.9083,18.5209,1.9315000000000002,2.235,8.7,9.8,20.0924,9.46,72.8,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.82
Ni0.2Pt0.8O8,68.0,167.812,1.336,1.7140000000000002,1.998,8.598,8.744,18.4818,1.9344000000000001,2.206,8.8,10.0,18.9406,10.32,75.8,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.82
Fe0.5Pt0.5O9,52.0,125.4685,1.34,1.665,2.0149999999999997,8.1,8.4615,18.3645,1.1455,2.0549999999999997,7.5,9.0,14.661999999999999,9.7,76.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.82
Fe0.5Pt0.5O5,52.0,125.4685,1.34,1.665,2.0149999999999997,8.1,8.4615,18.3645,1.1455,2.0549999999999997,7.5,9.0,14.661999999999999,9.7,76.0,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.82
Fe0.2Pt0.8O9,67.60000000000001,167.2414,1.352,1.7280000000000002,2.06,8.7,8.7966,18.4818,1.735,2.19,8.4,9.6,18.7348,9.52,73.6,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.82
Fe0.1Pt0.9O9,72.8,181.16570000000002,1.3560000000000003,1.749,2.075,8.899999999999999,8.9083,18.5209,1.9315000000000002,2.235,8.7,9.8,20.0924,9.46,72.8,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.82
Fe0.5Pt0.5O8,52.0,125.4685,1.34,1.665,2.0149999999999997,8.1,8.4615,18.3645,1.1455,2.0549999999999997,7.5,9.0,14.661999999999999,9.7,76.0,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.82
Ni0.5Pt0.5O7,53.0,126.89500000000001,1.3,1.63,1.8599999999999999,7.845,8.33,18.3645,1.6440000000000001,2.0949999999999998,8.5,10.0,15.1765,11.7,81.5,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.82
Fe0.2Pt0.8O8,67.60000000000001,167.2414,1.352,1.7280000000000002,2.06,8.7,8.7966,18.4818,1.735,2.19,8.4,9.6,18.7348,9.52,73.6,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.82
Fe0.1Pt0.9O8,72.8,181.16570000000002,1.3560000000000003,1.749,2.075,8.899999999999999,8.9083,18.5209,1.9315000000000002,2.235,8.7,9.8,20.0924,9.46,72.8,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.82
Fe0.5Pt0.5O7,52.0,125.4685,1.34,1.665,2.0149999999999997,8.1,8.4615,18.3645,1.1455,2.0549999999999997,7.5,9.0,14.661999999999999,9.7,76.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.82
Fe0.2Pt0.8O7,67.60000000000001,167.2414,1.352,1.7280000000000002,2.06,8.7,8.7966,18.4818,1.735,2.19,8.4,9.6,18.7348,9.52,73.6,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.82
Fe0.1Pt0.9O7,72.8,181.16570000000002,1.3560000000000003,1.749,2.075,8.899999999999999,8.9083,18.5209,1.9315000000000002,2.235,8.7,9.8,20.0924,9.46,72.8,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.82
Mn0.2Pt0.8O7,67.4,167.0596,1.366,1.7380000000000002,2.066,8.76,8.7028,18.264,1.7024000000000001,2.134,8.2,9.4,18.654,7.644,59.160000000000004,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.82
Fe0.2Pt0.8O6,67.60000000000001,167.2414,1.352,1.7280000000000002,2.06,8.7,8.7966,18.4818,1.735,2.19,8.4,9.6,18.7348,9.52,73.6,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.82
Ni0.1Pt0.9O8,73.0,181.45100000000002,1.3480000000000003,1.742,2.044,8.849,8.882,18.5209,2.0312,2.243,8.9,10.0,20.1953,9.860000000000001,73.89999999999999,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.82
Mn0.1Pt0.9O7,72.7,181.0748,1.3630000000000002,1.754,2.078,8.93,8.8614,18.412,1.9152000000000002,2.207,8.6,9.7,20.052,8.522,65.58,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.82
Ni0.2Pt0.8O9,68.0,167.812,1.336,1.7140000000000002,1.998,8.598,8.744,18.4818,1.9344000000000001,2.206,8.8,10.0,18.9406,10.32,75.8,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.82
Mn0.2Pt0.8O6,67.4,167.0596,1.366,1.7380000000000002,2.066,8.76,8.7028,18.264,1.7024000000000001,2.134,8.2,9.4,18.654,7.644,59.160000000000004,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.82
Cr0.1Pt0.9O8,72.60000000000001,180.78060000000002,1.3630000000000002,1.759,2.07,8.913,8.7947,18.3228,1.9818000000000002,2.218,8.5,9.6,20.024,9.25,74.2,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.82
PtO7,78.0,195.09,1.36,1.77,2.09,9.1,9.02,18.56,2.128,2.28,9.0,10.0,21.45,9.4,72.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.82
PtO6,78.0,195.09,1.36,1.77,2.09,9.1,9.02,18.56,2.128,2.28,9.0,10.0,21.45,9.4,72.0,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.82
Co0.1Pt0.9O8,72.9,181.47432,1.35,1.745,2.073,8.86,8.9061,18.412,1.9812000000000003,2.24,8.799999999999999,9.9,20.195,10.16,74.8,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.82
Co0.2Pt0.8O8,67.80000000000001,167.85864,1.34,1.7200000000000002,2.056,8.620000000000001,8.792200000000001,18.264,1.8344,2.1999999999999997,8.6,9.8,18.94,10.920000000000002,77.6,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.82
Co0.1Pt0.9O10,72.9,181.47432,1.35,1.745,2.073,8.86,8.9061,18.412,1.9812000000000003,2.24,8.799999999999999,9.9,20.195,10.16,74.8,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.82
Co0.5Pt0.5O9,52.5,127.0116,1.31,1.645,2.005,7.9,8.4505,17.82,1.3940000000000001,2.08,8.0,9.5,15.175,13.2,86.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.82
Co0.2Pt0.8O10,67.80000000000001,167.85864,1.34,1.7200000000000002,2.056,8.620000000000001,8.792200000000001,18.264,1.8344,2.1999999999999997,8.6,9.8,18.94,10.920000000000002,77.6,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.82
Mn0.5Pt0.5O6,51.5,125.01400000000001,1.375,1.69,2.03,8.25,8.227,17.82,1.064,1.915,7.0,8.5,14.459999999999999,5.01,39.9,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.82
PtO5,78.0,195.09,1.36,1.77,2.09,9.1,9.02,18.56,2.128,2.28,9.0,10.0,21.45,9.4,72.0,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.82
Co0.5Pt0.5O8,52.5,127.0116,1.31,1.645,2.005,7.9,8.4505,17.82,1.3940000000000001,2.08,8.0,9.5,15.175,13.2,86.0,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.82
Co0.1Pt0.9O9,72.9,181.47432,1.35,1.745,2.073,8.86,8.9061,18.412,1.9812000000000003,2.24,8.799999999999999,9.9,20.195,10.16,74.8,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.82
Cr0.2Pt0.8O7,67.2,166.4712,1.366,1.7480000000000002,2.05,8.726,8.5694,18.0856,1.8356000000000001,2.1559999999999997,8.0,9.2,18.598,9.100000000000001,76.4,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.82
Cr0.1Pt0.9O7,72.60000000000001,180.78060000000002,1.3630000000000002,1.759,2.07,8.913,8.7947,18.3228,1.9818000000000002,2.218,8.5,9.6,20.024,9.25,74.2,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.82
Cr0.2Pt0.8O6,67.2,166.4712,1.366,1.7480000000000002,2.05,8.726,8.5694,18.0856,1.8356000000000001,2.1559999999999997,8.0,9.2,18.598,9.100000000000001,76.4,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.82
Cr0.1Pt0.9O6,72.60000000000001,180.78060000000002,1.3630000000000002,1.759,2.07,8.913,8.7947,18.3228,1.9818000000000002,2.218,8.5,9.6,20.024,9.25,74.2,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.82
Co0.2Pt0.8O9,67.80000000000001,167.85864,1.34,1.7200000000000002,2.056,8.620000000000001,8.792200000000001,18.264,1.8344,2.1999999999999997,8.6,9.8,18.94,10.920000000000002,77.6,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.82
Cr0.2Pt0.8O8,67.2,166.4712,1.366,1.7480000000000002,2.05,8.726,8.5694,18.0856,1.8356000000000001,2.1559999999999997,8.0,9.2,18.598,9.100000000000001,76.4,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.82
Cr0.1Pt0.9O9,72.60000000000001,180.78060000000002,1.3630000000000002,1.759,2.07,8.913,8.7947,18.3228,1.9818000000000002,2.218,8.5,9.6,20.024,9.25,74.2,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.82
Cr0.2Pt0.8O9,67.2,166.4712,1.366,1.7480000000000002,2.05,8.726,8.5694,18.0856,1.8356000000000001,2.1559999999999997,8.0,9.2,18.598,9.100000000000001,76.4,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.82
Mn0.1Pt0.9O6,72.7,181.0748,1.3630000000000002,1.754,2.078,8.93,8.8614,18.412,1.9152000000000002,2.207,8.6,9.7,20.052,8.522,65.58,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.82
Co0.5Pt0.5O10,52.5,127.0116,1.31,1.645,2.005,7.9,8.4505,17.82,1.3940000000000001,2.08,8.0,9.5,15.175,13.2,86.0,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.82
PtO10,78.0,195.09,1.36,1.77,2.09,9.1,9.02,18.56,2.128,2.28,9.0,10.0,21.45,9.4,72.0,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.82
Mn0.5Pt0.5O5,51.5,125.01400000000001,1.375,1.69,2.03,8.25,8.227,17.82,1.064,1.915,7.0,8.5,14.459999999999999,5.01,39.9,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.82
PtO9,78.0,195.09,1.36,1.77,2.09,9.1,9.02,18.56,2.128,2.28,9.0,10.0,21.45,9.4,72.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.82
PtO8,78.0,195.09,1.36,1.77,2.09,9.1,9.02,18.56,2.128,2.28,9.0,10.0,21.45,9.4,72.0,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.82
Mn0.2Pt0.8O5,67.4,167.0596,1.366,1.7380000000000002,2.066,8.76,8.7028,18.264,1.7024000000000001,2.134,8.2,9.4,18.654,7.644,59.160000000000004,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.82
Co0.5Pt0.5O5,52.5,127.0116,1.31,1.645,2.005,7.9,8.4505,17.82,1.3940000000000001,2.08,8.0,9.5,15.175,13.2,86.0,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.82
Mn0.1Pt0.9O5,72.7,181.0748,1.3630000000000002,1.754,2.078,8.93,8.8614,18.412,1.9152000000000002,2.207,8.6,9.7,20.052,8.522,65.58,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.82
Co0.1Pt0.9O6,72.9,181.47432,1.35,1.745,2.073,8.86,8.9061,18.412,1.9812000000000003,2.24,8.799999999999999,9.9,20.195,10.16,74.8,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.82
Co0.2Pt0.8O6,67.80000000000001,167.85864,1.34,1.7200000000000002,2.056,8.620000000000001,8.792200000000001,18.264,1.8344,2.1999999999999997,8.6,9.8,18.94,10.920000000000002,77.6,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.82
Co0.5Pt0.5O6,52.5,127.0116,1.31,1.645,2.005,7.9,8.4505,17.82,1.3940000000000001,2.08,8.0,9.5,15.175,13.2,86.0,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.82
Co0.1Pt0.9O7,72.9,181.47432,1.35,1.745,2.073,8.86,8.9061,18.412,1.9812000000000003,2.24,8.799999999999999,9.9,20.195,10.16,74.8,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.82
Co0.2Pt0.8O7,67.80000000000001,167.85864,1.34,1.7200000000000002,2.056,8.620000000000001,8.792200000000001,18.264,1.8344,2.1999999999999997,8.6,9.8,18.94,10.920000000000002,77.6,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.82
Cr0.2Pt0.8O10,67.2,166.4712,1.366,1.7480000000000002,2.05,8.726,8.5694,18.0856,1.8356000000000001,2.1559999999999997,8.0,9.2,18.598,9.100000000000001,76.4,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.82
Co0.5Pt0.5O7,52.5,127.0116,1.31,1.645,2.005,7.9,8.4505,17.82,1.3940000000000001,2.08,8.0,9.5,15.175,13.2,86.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.82
Cr0.1Pt0.9O10,72.60000000000001,180.78060000000002,1.3630000000000002,1.759,2.07,8.913,8.7947,18.3228,1.9818000000000002,2.218,8.5,9.6,20.024,9.25,74.2,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.82
Cr0.2Pt0.8O5,67.2,166.4712,1.366,1.7480000000000002,2.05,8.726,8.5694,18.0856,1.8356000000000001,2.1559999999999997,8.0,9.2,18.598,9.100000000000001,76.4,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.82
