compound,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,label
Cr0.1Fe0.9O7,25.8,55.4619,1.327,1.57,1.935,7.113,7.7894,17.9709,0.2133,1.813,5.8,7.8,7.8056,9.79,81.4,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Fe0.5Hf0.5O10,49,117.1685,1.535,1.82,2.03,10.35,7.364,16.5445,0.0815,1.565,4,6,10.592,6.65,51.5,80,159.994,6.6,4.8,15.2,140,136.18,351.17,14.6,34.4,40,60,0.01429,100,1.3
Fe0.5Hf0.5O6,49,117.1685,1.535,1.82,2.03,10.35,7.364,16.5445,0.0815,1.565,4,6,10.592,6.65,51.5,48,95.9964,3.96,2.88,9.12,84,81.708,210.702,8.76,20.64,24,36,0.008574,100,1.3
Fe0.5Hf0.5O5,49,117.1685,1.535,1.82,2.03,10.35,7.364,16.5445,0.0815,1.565,4,6,10.592,6.65,51.5,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Fe0.5Hf0.5O7,49,117.1685,1.535,1.82,2.03,10.35,7.364,16.5445,0.0815,1.565,4,6,10.592,6.65,51.5,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Fe0.5Hf0.5O9,49,117.1685,1.535,1.82,2.03,10.35,7.364,16.5445,0.0815,1.565,4,6,10.592,6.65,51.5,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Fe0.5Hf0.5O8,49,117.1685,1.535,1.82,2.03,10.35,7.364,16.5445,0.0815,1.565,4,6,10.592,6.65,51.5,64,127.9952,5.28,3.84,12.16,112,108.944,280.936,11.68,27.52,32,48,0.011432,100,1.3
Fe0.5Hf0.5O4,49,117.1685,1.535,1.82,2.03,10.35,7.364,16.5445,0.0815,1.565,4,6,10.592,6.65,51.5,32,63.9976,2.64,1.92,6.08,56,54.472,140.468,5.84,13.76,16,24,0.005716,100,1.3
Fe0.5Rh0.5O4,35.5,79.37625,1.37,1.645,1.945,7.7,7.681,18.0995,0.65,2.055,7,8.5,10.162,16.5,115,32,63.9976,2.64,1.92,6.08,56,54.472,140.468,5.84,13.76,16,24,0.005716,100,1.3
NiOsO9,104,248.9,2.68,3.34,3.79,15.08,16.35,34.749,2.26,4.11,14,18,31.493,26,179,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
FePtO5,104,250.937,2.68,3.33,4.03,16.2,16.923,36.729,2.291,4.11,15,18,29.324,19.4,152,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
FePtO7,104,250.937,2.68,3.33,4.03,16.2,16.923,36.729,2.291,4.11,15,18,29.324,19.4,152,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
NiOsO7,104,248.9,2.68,3.34,3.79,15.08,16.35,34.749,2.26,4.11,14,18,31.493,26,179,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
NiOsO5,104,248.9,2.68,3.34,3.79,15.08,16.35,34.749,2.26,4.11,14,18,31.493,26,179,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
FePtO9,104,250.937,2.68,3.33,4.03,16.2,16.923,36.729,2.291,4.11,15,18,29.324,19.4,152,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Co0.5Mo0.5O2,34.5,77.4366,1.4,1.71,2.005,8.05,7.4865,16.625,0.7025,2.02,6,7.5,9.59,18.5,119.5,16,31.9988,1.32,0.96,3.04,28,27.236,70.234,2.92,6.88,8,12,0.002858,100,1.3
Ni0.4Au1.6O7,137.6,338.6264,2.672,3.38,3.308,18.956,17.816,40.0996,4.1584,4.828,19.2,21.6,34.4412,77.6,548.4,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Mn0.2Au1.8O5,147.2,365.5273,2.726,3.454,3.382,19.84,18.0918,40.352,4.1562,4.882,19,21.2,36.234,81.124,577.56,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Fe0.2Au1.8O7,147.4,365.7091,2.712,3.444,3.376,19.78,18.1856,40.5698,4.1888,4.938,19.2,21.4,36.3148,83,592,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Fe0.4Au1.6O5,136.8,337.4852,2.704,3.408,3.432,19.16,17.9212,40.0996,3.7596,4.796,18.4,20.8,34.0296,76,544,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Mn0.4Au1.6O5,136.4,337.1216,2.732,3.428,3.444,19.28,17.7336,39.664,3.6944,4.684,18,20.4,33.868,72.248,515.12,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Fe0.2Au1.8O5,147.4,365.7091,2.712,3.444,3.376,19.78,18.1856,40.5698,4.1888,4.938,19.2,21.4,36.3148,83,592,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Fe0.4Au1.6O7,136.8,337.4852,2.704,3.408,3.432,19.16,17.9212,40.0996,3.7596,4.796,18.4,20.8,34.0296,76,544,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Fe0.2Au1.8O9,147.4,365.7091,2.712,3.444,3.376,19.78,18.1856,40.5698,4.1888,4.938,19.2,21.4,36.3148,83,592,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Fe0.4Au1.6O9,136.8,337.4852,2.704,3.408,3.432,19.16,17.9212,40.0996,3.7596,4.796,18.4,20.8,34.0296,76,544,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Fe0.4Ir1.6O9,133.6,329.8908,2.784,3.504,4.008,16.504,17.7532,33.7956,2.5772,4.252,13.6,17.6,39.2456,37.6,272,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Co0.2Au1.8O5,147.6,366.32634,2.7,3.436,3.372,19.7,18.1812,40.352,4.2882,4.948,19.4,21.6,36.52,84.4,596,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Mn0.2Au1.8O7,147.2,365.5273,2.726,3.454,3.382,19.84,18.0918,40.352,4.1562,4.882,19,21.2,36.234,81.124,577.56,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Co0.4Au1.6O5,137.2,338.71968,2.68,3.392,3.424,19,17.9124,39.664,3.9584,4.816,18.8,21.2,34.44,78.8,552,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Co0.4Au1.6O7,137.2,338.71968,2.68,3.392,3.424,19,17.9124,39.664,3.9584,4.816,18.8,21.2,34.44,78.8,552,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Co0.2Au1.8O9,147.6,366.32634,2.7,3.436,3.372,19.7,18.1812,40.352,4.2882,4.948,19.4,21.6,36.52,84.4,596,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Co0.4Au1.6O9,137.2,338.71968,2.68,3.392,3.424,19,17.9124,39.664,3.9584,4.816,18.8,21.2,34.44,78.8,552,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Mn0.4Au1.6O7,136.4,337.1216,2.732,3.428,3.444,19.28,17.7336,39.664,3.6944,4.684,18,20.4,33.868,72.248,515.12,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Fe0.2Ir1.8O9,143.8,357.1654,2.802,3.552,4.024,16.792,17.9966,33.4778,2.8586,4.326,13.8,17.8,42.1828,39.8,286,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Ni0.4Au1.6O9,137.6,338.6264,2.672,3.38,3.308,18.956,17.816,40.0996,4.1584,4.828,19.2,21.6,34.4412,77.6,548.4,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Fe0.4Ir1.6O7,133.6,329.8908,2.784,3.504,4.008,16.504,17.7532,33.7956,2.5772,4.252,13.6,17.6,39.2456,37.6,272,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Fe0.2Ir1.8O7,143.8,357.1654,2.802,3.552,4.024,16.792,17.9966,33.4778,2.8586,4.326,13.8,17.8,42.1828,39.8,286,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Fe0.4Ir1.6O5,133.6,329.8908,2.784,3.504,4.008,16.504,17.7532,33.7956,2.5772,4.252,13.6,17.6,39.2456,37.6,272,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Fe0.2Ir1.8O5,143.8,357.1654,2.802,3.552,4.024,16.792,17.9966,33.4778,2.8586,4.326,13.8,17.8,42.1828,39.8,286,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Ni0.2Au1.8O5,147.8,366.2797,2.696,3.43,3.314,19.678,18.133,40.5698,4.3882,4.954,19.6,21.8,36.5206,83.8,594.2,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Mn0.4Au1.6O9,136.4,337.1216,2.732,3.428,3.444,19.28,17.7336,39.664,3.6944,4.684,18,20.4,33.868,72.248,515.12,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Ni0.4Au1.6O5,137.6,338.6264,2.672,3.38,3.308,18.956,17.816,40.0996,4.1584,4.828,19.2,21.6,34.4412,77.6,548.4,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Mn0.2Au1.8O9,147.2,365.5273,2.726,3.454,3.382,19.84,18.0918,40.352,4.1562,4.882,19,21.2,36.234,81.124,577.56,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Ni0.2Au1.8O7,147.8,366.2797,2.696,3.43,3.314,19.678,18.133,40.5698,4.3882,4.954,19.6,21.8,36.5206,83.8,594.2,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Ni0.2Au1.8O9,147.8,366.2797,2.696,3.43,3.314,19.678,18.133,40.5698,4.3882,4.954,19.6,21.8,36.5206,83.8,594.2,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Co0.2Au1.8O7,147.6,366.32634,2.7,3.436,3.372,19.7,18.1812,40.352,4.2882,4.948,19.4,21.6,36.52,84.4,596,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Ni0.2Pt1.8O7,146,362.902,2.696,3.484,4.088,17.698,17.764,37.0418,4.0624,4.486,17.8,20,40.3906,19.72,147.8,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Ir2O5,154,384.44,2.82,3.6,4.04,17.08,18.24,33.16,3.14,4.4,14,18,45.12,42,300,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Co0.4Ir1.6O5,134,331.12528,2.76,3.488,4,16.344,17.7444,33.36,2.776,4.272,14,18,39.656,40.4,280,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Co0.2Ir1.8O5,144,357.78264,2.79,3.544,4.02,16.712,17.9922,33.26,2.958,4.336,14,18,42.388,41.2,290,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Co0.4Ir1.6O9,134,331.12528,2.76,3.488,4,16.344,17.7444,33.36,2.776,4.272,14,18,39.656,40.4,280,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Pt2O5,156,390.18,2.72,3.54,4.18,18.2,18.04,37.12,4.256,4.56,18,20,42.9,18.8,144,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Pt2O7,156,390.18,2.72,3.54,4.18,18.2,18.04,37.12,4.256,4.56,18,20,42.9,18.8,144,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Pt2O9,156,390.18,2.72,3.54,4.18,18.2,18.04,37.12,4.256,4.56,18,20,42.9,18.8,144,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Cr0.2Au1.8O5,147,364.9389,2.726,3.464,3.366,19.806,17.9584,40.1736,4.2894,4.904,18.8,21,36.178,82.58,594.8,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Co0.2Ir1.8O7,144,357.78264,2.79,3.544,4.02,16.712,17.9922,33.26,2.958,4.336,14,18,42.388,41.2,290,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Cr0.4Au1.6O5,136,335.9448,2.732,3.448,3.412,19.212,17.4668,39.3072,3.9608,4.728,17.6,20,33.756,75.16,549.6,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Cr0.4Au1.6O7,136,335.9448,2.732,3.448,3.412,19.212,17.4668,39.3072,3.9608,4.728,17.6,20,33.756,75.16,549.6,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Cr0.2Au1.8O9,147,364.9389,2.726,3.464,3.366,19.806,17.9584,40.1736,4.2894,4.904,18.8,21,36.178,82.58,594.8,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Au2O5,158,393.933,2.72,3.48,3.32,20.4,18.45,41.04,4.618,5.08,20,22,38.6,90,640,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Cr0.4Au1.6O9,136,335.9448,2.732,3.448,3.412,19.212,17.4668,39.3072,3.9608,4.728,17.6,20,33.756,75.16,549.6,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Au2O7,158,393.933,2.72,3.48,3.32,20.4,18.45,41.04,4.618,5.08,20,22,38.6,90,640,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Co0.4Pt1.6O9,135.6,335.71728,2.68,3.44,4.112,17.24,17.5844,36.528,3.6688,4.4,17.2,19.6,37.88,21.84,155.2,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Mn0.4Pt1.6O9,134.8,334.1192,2.732,3.476,4.132,17.52,17.4056,36.528,3.4048,4.268,16.4,18.8,37.308,15.288,118.32,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Cr0.2Au1.8O7,147,364.9389,2.726,3.464,3.366,19.806,17.9584,40.1736,4.2894,4.904,18.8,21,36.178,82.58,594.8,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Mn0.2Pt1.8O9,145.4,362.1496,2.726,3.508,4.156,17.86,17.7228,36.824,3.8304,4.414,17.2,19.4,40.104,17.044,131.16,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Co0.4Ir1.6O7,134,331.12528,2.76,3.488,4,16.344,17.7444,33.36,2.776,4.272,14,18,39.656,40.4,280,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Ni0.2Pt1.8O9,146,362.902,2.696,3.484,4.088,17.698,17.764,37.0418,4.0624,4.486,17.8,20,40.3906,19.72,147.8,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Co0.4Pt1.6O7,135.6,335.71728,2.68,3.44,4.112,17.24,17.5844,36.528,3.6688,4.4,17.2,19.6,37.88,21.84,155.2,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Co0.2Pt1.8O7,145.8,362.94864,2.7,3.49,4.146,17.72,17.8122,36.824,3.9624,4.48,17.6,19.8,40.39,20.32,149.6,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Co0.4Pt1.6O5,135.6,335.71728,2.68,3.44,4.112,17.24,17.5844,36.528,3.6688,4.4,17.2,19.6,37.88,21.84,155.2,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Co0.2Pt1.8O5,145.8,362.94864,2.7,3.49,4.146,17.72,17.8122,36.824,3.9624,4.48,17.6,19.8,40.39,20.32,149.6,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Ir2O7,154,384.44,2.82,3.6,4.04,17.08,18.24,33.16,3.14,4.4,14,18,45.12,42,300,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Ir2O9,154,384.44,2.82,3.6,4.04,17.08,18.24,33.16,3.14,4.4,14,18,45.12,42,300,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Fe0.4Pt1.6O9,135.2,334.4828,2.704,3.456,4.12,17.4,17.5932,36.9636,3.47,4.38,16.8,19.2,37.4696,19.04,147.2,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Ni0.4Pt1.6O9,136,335.624,2.672,3.428,3.996,17.196,17.488,36.9636,3.8688,4.412,17.6,20,37.8812,20.64,151.6,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Fe0.2Pt1.8O9,145.6,362.3314,2.712,3.498,4.15,17.8,17.8166,37.0418,3.863,4.47,17.4,19.6,40.1848,18.92,145.6,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Fe0.2Pt1.8O7,145.6,362.3314,2.712,3.498,4.15,17.8,17.8166,37.0418,3.863,4.47,17.4,19.6,40.1848,18.92,145.6,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Fe0.4Pt1.6O5,135.2,334.4828,2.704,3.456,4.12,17.4,17.5932,36.9636,3.47,4.38,16.8,19.2,37.4696,19.04,147.2,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Fe0.2Pt1.8O5,145.6,362.3314,2.712,3.498,4.15,17.8,17.8166,37.0418,3.863,4.47,17.4,19.6,40.1848,18.92,145.6,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Co0.2Ir1.8O9,144,357.78264,2.79,3.544,4.02,16.712,17.9922,33.26,2.958,4.336,14,18,42.388,41.2,290,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Ni0.2Pt1.8O5,146,362.902,2.696,3.484,4.088,17.698,17.764,37.0418,4.0624,4.486,17.8,20,40.3906,19.72,147.8,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Ni0.4Pt1.6O5,136,335.624,2.672,3.428,3.996,17.196,17.488,36.9636,3.8688,4.412,17.6,20,37.8812,20.64,151.6,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Ni0.4Pt1.6O7,136,335.624,2.672,3.428,3.996,17.196,17.488,36.9636,3.8688,4.412,17.6,20,37.8812,20.64,151.6,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Fe0.4Pt1.6O7,135.2,334.4828,2.704,3.456,4.12,17.4,17.5932,36.9636,3.47,4.38,16.8,19.2,37.4696,19.04,147.2,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Mn0.4Pt1.6O7,134.8,334.1192,2.732,3.476,4.132,17.52,17.4056,36.528,3.4048,4.268,16.4,18.8,37.308,15.288,118.32,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Au2O9,158,393.933,2.72,3.48,3.32,20.4,18.45,41.04,4.618,5.08,20,22,38.6,90,640,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Cr0.2Ir1.8O5,143.4,356.3952,2.816,3.572,4.014,16.818,17.7694,33.0816,2.9592,4.292,13.4,17.4,42.046,39.38,288.8,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Mn0.4Ir1.6O9,133.2,329.5272,2.812,3.524,4.02,16.624,17.5656,33.36,2.512,4.14,13.2,17.2,39.084,33.848,243.12,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Mn0.2Ir1.8O9,143.6,356.9836,2.816,3.562,4.03,16.852,17.9028,33.26,2.826,4.27,13.6,17.6,42.102,37.924,271.56,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Mn0.4Ir1.6O7,133.2,329.5272,2.812,3.524,4.02,16.624,17.5656,33.36,2.512,4.14,13.2,17.2,39.084,33.848,243.12,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Mn0.2Ir1.8O7,143.6,356.9836,2.816,3.562,4.03,16.852,17.9028,33.26,2.826,4.27,13.6,17.6,42.102,37.924,271.56,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Mn0.4Ir1.6O5,133.2,329.5272,2.812,3.524,4.02,16.624,17.5656,33.36,2.512,4.14,13.2,17.2,39.084,33.848,243.12,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Mn0.2Ir1.8O5,143.6,356.9836,2.816,3.562,4.03,16.852,17.9028,33.26,2.826,4.27,13.6,17.6,42.102,37.924,271.56,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Cr0.2Pt1.8O5,145.2,361.5612,2.726,3.518,4.14,17.826,17.5894,36.6456,3.9636,4.436,17,19.2,40.048,18.5,148.4,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Cr0.4Pt1.6O5,134.4,332.9424,2.732,3.496,4.1,17.452,17.1388,36.1712,3.6712,4.312,16,18.4,37.196,18.2,152.8,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Ni0.2Ir1.8O5,144.2,357.736,2.786,3.538,3.962,16.69,17.944,33.4778,3.058,4.342,14.2,18.2,42.3886,40.6,288.2,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Ni0.4Ir1.6O5,134.4,331.032,2.752,3.476,3.884,16.3,17.648,33.7956,2.976,4.284,14.4,18.4,39.6572,39.2,276.4,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Ni0.2Ir1.8O7,144.2,357.736,2.786,3.538,3.962,16.69,17.944,33.4778,3.058,4.342,14.2,18.2,42.3886,40.6,288.2,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Cr0.2Pt1.8O7,145.2,361.5612,2.726,3.518,4.14,17.826,17.5894,36.6456,3.9636,4.436,17,19.2,40.048,18.5,148.4,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Cr0.4Pt1.6O7,134.4,332.9424,2.732,3.496,4.1,17.452,17.1388,36.1712,3.6712,4.312,16,18.4,37.196,18.2,152.8,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Mn0.2Pt1.8O7,145.4,362.1496,2.726,3.508,4.156,17.86,17.7228,36.824,3.8304,4.414,17.2,19.4,40.104,17.044,131.16,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Cr0.4Pt1.6O9,134.4,332.9424,2.732,3.496,4.1,17.452,17.1388,36.1712,3.6712,4.312,16,18.4,37.196,18.2,152.8,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Cr0.2Pt1.8O9,145.2,361.5612,2.726,3.518,4.14,17.826,17.5894,36.6456,3.9636,4.436,17,19.2,40.048,18.5,148.4,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Co0.2Pt1.8O9,145.8,362.94864,2.7,3.49,4.146,17.72,17.8122,36.824,3.9624,4.48,17.6,19.8,40.39,20.32,149.6,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Cr0.4Ir1.6O5,132.8,328.3504,2.812,3.544,3.988,16.556,17.2988,33.0032,2.7784,4.184,12.8,16.8,38.972,36.76,277.6,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
Cr0.2Ir1.8O7,143.4,356.3952,2.816,3.572,4.014,16.818,17.7694,33.0816,2.9592,4.292,13.4,17.4,42.046,39.38,288.8,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Cr0.4Ir1.6O7,132.8,328.3504,2.812,3.544,3.988,16.556,17.2988,33.0032,2.7784,4.184,12.8,16.8,38.972,36.76,277.6,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.3
Cr0.2Ir1.8O9,143.4,356.3952,2.816,3.572,4.014,16.818,17.7694,33.0816,2.9592,4.292,13.4,17.4,42.046,39.38,288.8,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Cr0.4Ir1.6O9,132.8,328.3504,2.812,3.544,3.988,16.556,17.2988,33.0032,2.7784,4.184,12.8,16.8,38.972,36.76,277.6,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.3
Mn0.4Pt1.6O5,134.8,334.1192,2.732,3.476,4.132,17.52,17.4056,36.528,3.4048,4.268,16.4,18.8,37.308,15.288,118.32,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.3
