compound,overpotential,
Co0.1Re0.9O9,1.1181806,
Fe0.2Re0.8O7,1.1181806,
Fe0.2Re0.8O4,1.1181806,
Co0.1Re0.9O4,1.1181806,
Co0.1Re0.9O7,1.1181806,
Fe0.2Re0.8O6,1.1181806,
Fe0.2Re0.8O5,1.1181806,
Co0.1Re0.9O6,1.1181806,
Fe0.2Re0.8O8,1.1181806,
Co0.1Re0.9O5,1.1181806,
TiO,1.1189497,
Mn0.2Ti0.8O,1.1189497,
Ni0.1Ti0.9O,1.1189497,
Fe0.1Ti0.9O,1.1189497,
Cr0.2Ti0.8O,1.1189497,
Fe0.2Ti0.8O,1.1189497,
Co0.1Ti0.9O,1.1189497,
Mn0.1Ti0.9O,1.1189497,
Cr0.1Ti0.9O,1.1189497,
Co0.2Ti0.8O,1.1189497,
Cr0.5Ti4.5O6,1.1191155,
Cr0.5Ti4.5O7,1.1191155,
Cr0.5Ti4.5O8,1.1191155,
CrSc4.0O9,1.1191155,
CrSc4.0O8,1.1191155,
Cr0.5Ti4.5O9,1.1191155,
CrSc4.0O7,1.1191155,
CrSc4.0O6,1.1191155,
Co0.1Mn0.9N,1.1192102,
Cr0.2Os1.8O3,1.1192138,
Cr0.4Os1.6O3,1.1192138,
Mn0.4Os1.6O3,1.1192138,
Ni0.2W1.8O3,1.1192138,
Ni0.4W1.6O3,1.1192138,
Mn0.2Os1.8O3,1.1192138,
Fe0.2Os1.8O3,1.1192138,
Fe0.4Os1.6O3,1.1192138,
Cr0.2W1.8O3,1.1192138,
Cr0.4W1.6O3,1.1192138,
Co0.2Os1.8O3,1.1192138,
Os2O3,1.1192138,
Co0.2W1.8O3,1.1192138,
Co0.4Os1.6O3,1.1192138,
W2O3,1.1192138,
Co0.4W1.6O3,1.1192138,
Mn0.2W1.8O3,1.1192138,
Fe0.2W1.8O3,1.1192138,
Ni0.1Mo0.9O6,1.1193233,
Co0.1Mo0.9S2,1.1193233,
Ni0.1Mo0.9S2,1.1193233,
Co0.1Mo0.9O5,1.1193233,
Ni0.1Mo0.9O7,1.1193233,
Ni0.1Mo0.9O5,1.1193233,
Co0.2Mo0.8S2,1.1193233,
Ni0.1Mo0.9O10,1.1193233,
Ni0.1Mo0.9O9,1.1193233,
Co0.2Mo0.8O5,1.1193233,
Co0.1Mo0.9O6,1.1193233,
Co0.2Mo0.8O10,1.1193233,
Ni0.1Mo0.9O8,1.1193233,
Co0.1Mo0.9O10,1.1193233,
Co0.2Mo0.8O9,1.1193233,
Co0.2Mo0.8O8,1.1193233,
Co0.1Mo0.9O9,1.1193233,
Co0.1Mo0.9O8,1.1193233,
Co0.2Mo0.8O7,1.1193233,
Co0.1Mo0.9O7,1.1193233,
Co0.2Mo0.8O6,1.1193233,
Cr0.5Ni0.5N,1.1195104,
Ni0.5Cr0.5N,1.1195104,
Cr0.2Ru0.8N,1.1204569,
Ni0.2Ta1.8O7,1.1212504,
Ni0.4Ta1.6O7,1.1212504,
Ni0.4Ta1.6O5,1.1212504,
Co0.4Ta1.6O9,1.1212504,
Ni0.2Ta1.8O9,1.1212504,
Ni0.4Ta1.6O9,1.1212504,
Co0.4Ta1.6O5,1.1212504,
Co0.4Ta1.6O7,1.1212504,
Ni0.2Ta1.8O5,1.1212504,
ReN,1.121874,
Co1.5Pd1.5O10,1.1219105,
Co1.5Pd1.5O8,1.1219105,
Fe0.6Mo2.4O10,1.1219105,
Co1.5Mo1.5O5,1.1219105,
Co0.6Mo2.4O5,1.1219105,
Fe0.6Mo2.4O5,1.1219105,
Mn1.5Rh1.5O10,1.1219105,
Mn1.5Rh1.5O8,1.1219105,
Mn1.5Rh1.5O7,1.1219105,
Mn1.5Rh1.5O5,1.1219105,
Fe1.5Ru1.5O7,1.1219105,
Fe1.5Ru1.5O8,1.1219105,
Fe1.5Ru1.5O10,1.1219105,
Cr1.5Pd1.5O10,1.1219105,
Cr1.5Pd1.5O8,1.1219105,
Cr1.5Pd1.5O7,1.1219105,
Cr1.5Pd1.5O5,1.1219105,
Fe0.6Mo2.4O8,1.1219105,
Fe1.5Ru1.5O5,1.1219105,
Fe0.6Mo2.4O7,1.1219105,
Co0.6Mo2.4O7,1.1219105,
Co1.5Pd1.5O7,1.1219105,
Co1.5Mo1.5O7,1.1219105,
Co0.6Mo2.4O8,1.1219105,
Fe1.5Rh1.5O10,1.1219105,
Fe1.5Rh1.5O8,1.1219105,
Fe1.5Rh1.5O7,1.1219105,
Fe1.5Rh1.5O5,1.1219105,
Co1.5Pd1.5O5,1.1219105,
Co1.5Mo1.5O8,1.1219105,
Co0.6Mo2.4O10,1.1219105,
Co1.5Mo1.5O10,1.1219105,
Mn2.5Sc2.5O7,1.1222922,
Mn2.5Sc2.5O9,1.1222922,
Mn2.5Sc2.5O6,1.1222922,
Mn2.5Sc2.5O8,1.1222922,
Fe0.3Mo2.7O4,1.1230072,
Mn1.5Mo1.5O7,1.123092,
Mn1.5Mo1.5O10,1.123092,
Mn1.5Mo1.5O5,1.123092,
Fe1.5Y1.5O10,1.123092,
Mn1.5Mo1.5O8,1.123092,
Fe1.5Y1.5O8,1.123092,
Fe1.5Y1.5O5,1.123092,
Fe1.5Y1.5O7,1.123092,
Mn0.5Re0.5N,1.1236688,
Cr1.5Cd1.5O4,1.1237189,
Co1.5Cd1.5O4,1.1237189,
Ni0.4Re1.6O3,1.1240865,
Ni0.5V0.5N,1.1256652,
Co0.5Ta0.5N,1.1263721,
Fe0.5Ta0.5N,1.1263721,
Mn0.3Mo2.7O5,1.1267012,
Mn0.3Mo2.7O10,1.1267012,
Mn0.3Mo2.7O8,1.1267012,
Mn0.3Mo2.7O7,1.1267012,
Cr0.1Mo0.9O,1.1269059,
Cr0.2Mo0.8O,1.1269059,
Cr0.6Sc2.4N2,1.1277704,
CrCeN,1.1278147,
CrLaN,1.1278147,
Fe0.5Sc4.5O6,1.1287315,
Fe0.5Sc4.5O7,1.1287315,
Fe0.5Sc4.5O8,1.1287315,
Fe0.5Sc4.5O9,1.1287315,
Cr0.6Sc5.4O7,1.1287315,
Fe0.1Re0.9O3,1.1288673,
Mn1.5Zn1.5O4,1.1288925,
Ni0.6Co2.4N2,1.129022,
Co0.4La1.6N,1.1290513,
Cr0.4Ce1.6N,1.1290513,
Ni0.4La1.6N,1.1290513,
Fe1.5Nb1.5O4,1.1294754,
Mn0.6Nb2.4O4,1.1294754,
Co1.5Y1.5O4,1.1294754,
Cr0.6Mo2.4O4,1.1294754,
Mn0.6Mo2.4O4,1.1294754,
Cr1.5Mo1.5O4,1.1294754,
Os2O5,1.1296276,
Co0.4W1.6O7,1.1296276,
Cr0.4W1.6O5,1.1296276,
Cr0.2W1.8O5,1.1296276,
Co0.4W1.6O5,1.1296276,
Cr0.4W1.6O7,1.1296276,
Co0.2W1.8O5,1.1296276,
Os2O7,1.1296276,
Os2O9,1.1296276,
Co0.2W1.8O7,1.1296276,
Cr0.2W1.8O9,1.1296276,
Cr0.2W1.8O7,1.1296276,
Ni0.4W1.6O9,1.1296276,
Cr0.4W1.6O9,1.1296276,
Co0.4Os1.6O9,1.1296276,
Mn0.2Os1.8O9,1.1296276,
Mn0.4Os1.6O9,1.1296276,
Ni0.2W1.8O5,1.1296276,
Co0.2Os1.8O9,1.1296276,
Fe0.2Os1.8O7,1.1296276,
Fe0.4Os1.6O7,1.1296276,
Fe0.2Os1.8O9,1.1296276,
Ni0.4W1.6O5,1.1296276,
Fe0.4Os1.6O9,1.1296276,
Co0.4Os1.6O7,1.1296276,
Co0.2Os1.8O7,1.1296276,
Co0.4Os1.6O5,1.1296276,
Ni0.2W1.8O7,1.1296276,
Co0.2Os1.8O5,1.1296276,
Ni0.4W1.6O7,1.1296276,
Ni0.2W1.8O9,1.1296276,
Co0.2W1.8O9,1.1296276,
Mn0.2W1.8O5,1.1296276,
Mn0.4Os1.6O7,1.1296276,
Fe0.2W1.8O5,1.1296276,
Co0.4W1.6O9,1.1296276,
Cr0.4Os1.6O9,1.1296276,
Cr0.2Os1.8O9,1.1296276,
Cr0.4Os1.6O7,1.1296276,
Cr0.2Os1.8O7,1.1296276,
Cr0.4Os1.6O5,1.1296276,
Mn0.2W1.8O9,1.1296276,
Mn0.2W1.8O7,1.1296276,
W2O9,1.1296276,
Fe0.2W1.8O9,1.1296276,
Fe0.2W1.8O7,1.1296276,
W2O7,1.1296276,
W2O5,1.1296276,
Mn0.4Os1.6O5,1.1296276,
Mn0.2Os1.8O5,1.1296276,
Fe0.2Os1.8O5,1.1296276,
Fe0.4Os1.6O5,1.1296276,
Mn0.2Os1.8O7,1.1296276,
Cr0.2Os1.8O5,1.1296276,
Fe0.5Zr0.5N,1.1302422,
Cr0.5Cu0.5O3,1.1302538,
Mn0.2Mo0.8O3,1.130444,
Mn0.2Mo0.8O2,1.130444,
Co0.1Re0.9O2,1.1310564,
Fe0.2Re0.8O2,1.1310564,
Cr0.2Cu0.8N,1.1316472,
Cr0.1Cu0.9N,1.1316472,
Cr0.3Ti2.7N2,1.1325508,
Cr0.5Cu0.5O,1.1326361,
Mn2.5V2.5O9,1.132759,
Mn2.5V2.5O8,1.132759,
Mn2.5V2.5O7,1.132759,
Mn2.5V2.5O6,1.132759,
Mn3N2,1.1332594,
Cr0.3Mn2.7N2,1.1332594,
Fe0.3Mn2.7N2,1.1332594,
Ni0.4Re1.6O5,1.133358,
Ni0.4Re1.6O9,1.133358,
Ni0.4Re1.6O7,1.133358,
Fe0.8V3.2O9,1.133421,
Co0.8V3.2O7,1.133421,
Co0.4V3.6O9,1.133421,
Fe0.8V3.2O7,1.133421,
Fe0.4V3.6O7,1.133421,
Co0.4V3.6O7,1.133421,
Fe0.8V3.2O5,1.133421,
Fe0.4V3.6O5,1.133421,
Cr2.5Ti2.5O6,1.133421,
Cr2.5Ti2.5O7,1.133421,
Cr2.5Ti2.5O8,1.133421,
Co0.8V3.2O5,1.133421,
Cr2.5Ti2.5O9,1.133421,
Fe0.3Mo2.7O7,1.133421,
Fe0.3Mo2.7O8,1.133421,
Fe0.3Mo2.7O10,1.133421,
Co0.4V3.6O5,1.133421,
Mn0.8V3.2O9,1.133421,
Mn0.8V3.2O7,1.133421,
Mn0.8V3.2O5,1.133421,
Fe0.3Mo2.7O5,1.133421,
Fe0.4V3.6O9,1.133421,
Co0.8V3.2O9,1.133421,
Cr2.5Sc2.5O6,1.133421,
NiSc4.0O6,1.133421,
NiSc4.0O9,1.133421,
NiSc4.0O7,1.133421,
Cr2.5Sc2.5O7,1.133421,
Cr2.5Sc2.5O8,1.133421,
Cr2.5Sc2.5O9,1.133421,
NiSc4.0O8,1.133421,
Cr0.5Cu0.5O2,1.1336129,
Co0.6Zr2.4O4,1.1340578,
Ni0.2Os1.8O3,1.1340952,
Ni0.4Os1.6O3,1.1340952,
Cr1.5Cd1.5O7,1.1341326,
Cr1.5Cd1.5O5,1.1341326,
Cr1.5Cd1.5O8,1.1341326,
Co1.5Cd1.5O10,1.1341326,
Cr1.5Cd1.5O10,1.1341326,
Co1.5Cd1.5O8,1.1341326,
Co1.5Cd1.5O7,1.1341326,
Co1.5Cd1.5O5,1.1341326,
Ni0.3Cu2.7N2,1.1351057,
Cr0.6Cu2.4N2,1.1351057,
Mn0.6Cu2.4N2,1.1351057,
Fe0.6Cu2.4N2,1.1351057,
Co0.6Cu2.4N2,1.1351057,
Ni0.6Cu2.4N2,1.1351057,
Cr1.5Cu1.5N2,1.1351057,
Ni1.5V1.5N2,1.1351057,
Cu3N2,1.1351057,
Fe0.3Cu2.7N2,1.1351057,
Co1.5Cu1.5N2,1.1351057,
Ni1.5Cu1.5N2,1.1351057,
Cr1.5Ni1.5N2,1.1351057,
Cr0.3Cu2.7N2,1.1351057,
Mn0.3Cu2.7N2,1.1351057,
Co0.3Cu2.7N2,1.1351057,
Ni1.5Cr1.5N2,1.1351057,
Ni0.3Ti2.7N2,1.1352518,
Co0.3Ti2.7N2,1.1352518,
Ni0.5Sc4.5O6,1.1359125,
Ni0.5Sc4.5O7,1.1359125,
Ni0.5Sc4.5O8,1.1359125,
Ni0.5Sc4.5O9,1.1359125,
Mn0.6Ti2.4N2,1.1363597,
Mn0.3Ti2.7N2,1.1363597,
Mn1.5Ti1.5N2,1.1363597,
Sc3N2,1.1364305,
Cr0.3Sc2.7N2,1.1364305,
Mn0.3Sc2.7N2,1.1364305,
Co0.3Sc2.7N2,1.1364305,
Fe0.3Sc2.7N2,1.1364305,
La2O5,1.1370538,
Ce2O7,1.1370538,
La2O9,1.1370538,
La2O7,1.1370538,
Ce2O5,1.1370538,
Ce2O9,1.1370538,
La2O3,1.1370538,
Ce2O3,1.1370538,
Mn0.1Re0.9N,1.1372098,
Cr0.1Re0.9N,1.1372098,
Mn0.2Re0.8N,1.1372098,
Fe0.1Re0.9O9,1.1381388,
Fe0.1Re0.9O7,1.1381388,
Fe0.1Re0.9O8,1.1381388,
Fe0.1Re0.9O4,1.1381388,
Fe0.1Re0.9O6,1.1381388,
Fe0.1Re0.9O10,1.1381388,
Fe0.1Re0.9O5,1.1381388,
Mn0.4Zr1.6N,1.1382737,
Fe0.1Mn0.9N,1.1391684,
Fe0.1Mo0.9O10,1.1392813,
Fe0.1Mo0.9O9,1.1392813,
Fe0.1Mo0.9O8,1.1392813,
Fe0.1Mo0.9O7,1.1392813,
Fe0.1Mo0.9O6,1.1392813,
Fe0.1Mo0.9O5,1.1392813,
Fe0.1Mo0.9S2,1.1392813,
Mn1.5Zn1.5O8,1.1393063,
Mn1.5Zn1.5O7,1.1393063,
Mn1.5Zn1.5O5,1.1393063,
Mn1.5Zn1.5O10,1.1393063,
Cr0.5Cu0.5O4,1.1395253,
Fe0.2Cr0.8O,1.1395825,
Co0.2Cr0.8O,1.1395825,
Mn0.2Mo0.8O4,1.1397156,
Mn1.5Ru1.5O4,1.139731,
Y2N,1.139761,
Mn0.6Mo2.4O7,1.1398891,
Cr0.6Mo2.4O7,1.1398891,
Mn0.6Nb2.4O10,1.1398891,
Fe1.5Nb1.5O10,1.1398891,
Cr1.5Mo1.5O5,1.1398891,
Co1.5Y1.5O10,1.1398891,
Co1.5Y1.5O8,1.1398891,
Fe1.5Nb1.5O8,1.1398891,
Mn0.6Mo2.4O10,1.1398891,
Fe1.5Nb1.5O7,1.1398891,
Cr0.6Mo2.4O10,1.1398891,
Fe1.5Nb1.5O5,1.1398891,
Cr0.6Mo2.4O5,1.1398891,
Cr0.6Mo2.4O8,1.1398891,
Mn0.6Nb2.4O5,1.1398891,
Cr1.5Mo1.5O8,1.1398891,
Cr1.5Mo1.5O7,1.1398891,
Mn0.6Nb2.4O8,1.1398891,
Co1.5Y1.5O5,1.1398891,
Mn0.6Nb2.4O7,1.1398891,
Cr1.5Mo1.5O10,1.1398891,
Co1.5Y1.5O7,1.1398891,
Mn0.6Mo2.4O8,1.1398891,
Mn0.6Mo2.4O5,1.1398891,
Co0.1Re0.9S2,1.1403279,
Fe0.2Re0.8S2,1.1403279,
Fe0.5Cu0.5N,1.1405061,
Ni1.5Cd1.5O4,1.1405159,
Fe1.5Ag1.5O4,1.1405159,
Mn1.5Ag1.5O4,1.1405159,
Mn0.4Fe1.6N,1.1415137,
Fe2N,1.1415137,
Cr0.4Fe1.6N,1.1415137,
Co0.4Fe1.6N,1.1415137,
Co0.2Fe1.8N,1.1415137,
Cr0.2Fe1.8N,1.1415137,
Mn0.2Fe1.8N,1.1415137,
Ni0.2Fe1.8N,1.1415137,
MnZnN,1.1415137,
Cr0.6Os2.4O4,1.1416897,
Fe0.6Os2.4O4,1.1416897,
Cr0.3Os2.7O4,1.1416897,
Ni0.3Os2.7O4,1.1416897,
Mn0.3Os2.7O4,1.1416897,
Mn0.3Pt2.7O4,1.1416897,
Mn0.6Os2.4O4,1.1416897,
Fe0.3Os2.7O4,1.1416897,
Co0.6Os2.4O4,1.1416897,
Fe0.3Pt2.7O4,1.1416897,
Co0.3Os2.7O4,1.1416897,
Os3O4,1.1416897,
Co0.3Pt2.7O4,1.1416897,
Pt3O4,1.1416897,
Fe1.5Zr1.5O4,1.1424776,
Ni0.8Zn3.2O9,1.1425525,
Ni0.8Zn3.2O5,1.1425525,
Ni0.8Zn3.2O7,1.1425525,
Fe0.8Cr3.2O9,1.1440445,
Fe0.8Cr3.2O7,1.1440445,
FeV4.0O9,1.1440445,
FeV4.0O7,1.1440445,
Fe0.8Cr3.2O5,1.1440445,
FeV4.0O6,1.1440445,
FeV4.0O8,1.1440445,
Fe0.6Nb2.4O4,1.1443567,
Cr0.3Mo2.7O4,1.1443567,
Co0.6Zr2.4O7,1.1444715,
Co0.6Zr2.4O10,1.1444715,
Co0.6Zr2.4O5,1.1444715,
Co0.6Zr2.4O8,1.1444715,
Fe0.2Cu1.8N,1.1444962,
Cr0.4Cu1.6N,1.1444962,
Co0.2Ni1.8N,1.1444962,
Co0.4Cu1.6N,1.1444962,
Ni0.2Os1.8O7,1.144509,
Ni0.4Os1.6O7,1.144509,
Ni0.2Os1.8O5,1.144509,
Ni0.2Os1.8O9,1.144509,
Ni0.4Os1.6O9,1.144509,
Ni0.4Os1.6O5,1.144509,
Mn0.5Ta0.5N,1.1464994,
ZnO,1.1473758,
Fe0.1Zn0.9O,1.1473758,
Fe0.2Zn0.8O,1.1473758,
Co0.1Zn0.9O,1.1473758,
Ni0.1Zn0.9O,1.1473758,
Cr0.1Zn0.9O,1.1473758,
Co0.2Zn0.8O,1.1473758,
Mn0.1Zn0.9O,1.1473758,
Cr1.5Pt1.5O4,1.1481578,
Ni0.3Pt2.7O4,1.1481578,
Fe0.6Ir2.4O4,1.1481578,
Ni0.6Pt2.4O4,1.1481578,
Cr0.6Ir2.4O4,1.1481578,
Cr0.3Pt2.7O4,1.1481578,
Cr0.3Ru2.7O4,1.1481578,
Mn0.6Pt2.4O4,1.1481578,
Ni0.6Os2.4O4,1.1481578,
Cr1.5Ir1.5O4,1.1481578,
Fe0.3Ir2.7O4,1.1481578,
Cr0.6Rh2.4O4,1.1481578,
Cr0.6Pt2.4O4,1.1481578,
Fe0.3Ru2.7O4,1.1481578,
Cr0.3Ir2.7O4,1.1481578,
Mn0.3Ru2.7O4,1.1481578,
Ru3O4,1.1481578,
Cr0.3Rh2.7O4,1.1481578,
Co0.6Ru2.4O4,1.1481578,
Co1.5Os1.5O4,1.1481578,
Ni0.3Ru2.7O4,1.1481578,
Ni0.6Ru2.4O4,1.1481578,
Ni0.3Ir2.7O4,1.1481578,
Ni0.6Ir2.4O4,1.1481578,
Co0.3Ru2.7O4,1.1481578,
Mn0.6Ir2.4O4,1.1481578,
Co1.5Ir1.5O4,1.1481578,
Ir3O4,1.1481578,
Mn0.3Ir2.7O4,1.1481578,
Co0.3Rh2.7O4,1.1481578,
Co1.5Pt1.5O4,1.1481578,
Co0.6Rh2.4O4,1.1481578,
Co0.6Ir2.4O4,1.1481578,
Mn0.3Rh2.7O4,1.1481578,
Rh3O4,1.1481578,
Co0.3Ir2.7O4,1.1481578,
Co0.6Pt2.4O4,1.1481578,
Fe0.6Rh2.4O4,1.1481578,
Fe1.5Ir1.5O4,1.1481578,
Fe1.5Pt1.5O4,1.1481578,
Fe0.6Pt2.4O4,1.1481578,
Mn0.6Rh2.4O4,1.1481578,
Fe0.3Rh2.7O4,1.1481578,
Cr0.5Re0.5N,1.1482654,
Co0.5Hf0.5N,1.1482654,
Fe0.6Y2.4O8,1.1482989,
Fe0.6Y2.4O4,1.1482989,
Fe0.6Y2.4O10,1.1482989,
Fe0.6Y2.4O5,1.1482989,
Fe0.6Y2.4O7,1.1482989,
Mn0.5W0.5N,1.1490941,
Fe0.1Ta0.9N,1.1492027,
Co0.2Ta0.8N,1.1492027,
Fe0.2Ta0.8N,1.1492027,
TaN,1.1492027,
Co0.1Ta0.9N,1.1492027,
Ni0.1Ta0.9N,1.1492027,
Cr0.5La4.5O8,1.1493012,
Cr0.5La4.5O9,1.1493012,
Cr0.5La4.5O7,1.1493012,
Cr0.5La4.5O6,1.1493012,
Mn1.5Pt1.5O10,1.1496263,
Mn1.5Pt1.5O4,1.1496263,
Mn1.5Pt1.5O5,1.1496263,
Mn1.5Pt1.5O7,1.1496263,
Mn1.5Pt1.5O8,1.1496263,
Ni0.3Y2.7O8,1.1499435,
Ni0.3Y2.7O10,1.1499435,
Ni0.3Y2.7O4,1.1499435,
Ni0.3Y2.7O7,1.1499435,
Ni0.3Y2.7O5,1.1499435,
Mn1.5Ru1.5O8,1.1501448,
Mn1.5Ru1.5O7,1.1501448,
Mn1.5Ru1.5O10,1.1501448,
Mn1.5Ru1.5O5,1.1501448,
Mn0.1Ir0.9N,1.1502094,
Cr0.2Ir0.8N,1.1502094,
Fe0.2Ir0.8N,1.1502094,
Mn0.2Ir0.8N,1.1502094,
Co1.5Zr1.5O4,1.1508548,
Cr1.5Zr1.5O4,1.1508548,
Ni1.5Y1.5O4,1.1508548,
Fe1.5Ag1.5O8,1.1509297,
Ni1.5Cd1.5O10,1.1509297,
Mn1.5Ag1.5O5,1.1509297,
Mn1.5Ag1.5O8,1.1509297,
Ni1.5Cd1.5O5,1.1509297,
Mn1.5Ag1.5O7,1.1509297,
Fe1.5Ag1.5O5,1.1509297,
Mn1.5Ag1.5O10,1.1509297,
Ni1.5Cd1.5O7,1.1509297,
Fe1.5Ag1.5O10,1.1509297,
Fe1.5Ag1.5O7,1.1509297,
Ni1.5Cd1.5O8,1.1509297,
Fe0.1Re0.9O2,1.1510146,
Cr0.6Mn2.4N2,1.1512985,
Mn1.5Sc1.5N2,1.1512985,
Cr1.5Y1.5O8,1.1519967,
Cr1.5Y1.5O7,1.1519967,
Cr1.5Y1.5O5,1.1519967,
Cr1.5Y1.5O4,1.1519967,
Cr1.5Y1.5O10,1.1519967,
Cr3.5Re3.5O10,1.1521034,
CoAu4.0O6,1.1521034,
Co2.5Au2.5O6,1.1521034,
Cr3.5Re3.5O8,1.1521034,
NiAu4.0O7,1.1521034,
Cr3.5Re3.5O9,1.1521034,
Co2.0Au2.0O7,1.1521034,
Co2.0Au2.0O9,1.1521034,
Co0.8Au3.2O9,1.1521034,
Co0.4Au3.6O9,1.1521034,
Co3.0Au3.0O7,1.1521034,
Ni0.6W5.4O7,1.1521034,
Ni1.2W4.8O7,1.1521034,
Co0.8W3.2O7,1.1521034,
Co0.4W3.6O7,1.1521034,
Ni2.5W2.5O9,1.1521034,
Fe3.5Ru3.5O10,1.1521034,
Co2.0W2.0O5,1.1521034,
Co0.4W3.6O5,1.1521034,
Ni0.5Au4.5O7,1.1521034,
Co0.8W3.2O5,1.1521034,
Co0.5Au4.5O6,1.1521034,
Co0.8Au3.2O7,1.1521034,
NiAu4.0O9,1.1521034,
Ni0.5W4.5O9,1.1521034,
Cr0.8Ir3.2O5,1.1521034,
Cr2.0Ir2.0O5,1.1521034,
Co0.8W7.2O9,1.1521034,
Cr0.4Ir3.6O7,1.1521034,
Co3.5W3.5O10,1.1521034,
Cr0.8Ir3.2O7,1.1521034,
Co1.4W5.6O10,1.1521034,
Co0.7W6.3O10,1.1521034,
Ni3.5Au3.5O10,1.1521034,
Cr4.0Re4.0O9,1.1521034,
Cr4.5Re4.5O10,1.1521034,
FeRu4.0O7,1.1521034,
Cr2.0Ir2.0O7,1.1521034,
Fe2.5Ru2.5O7,1.1521034,
Co0.5W4.5O8,1.1521034,
Co3.5W3.5O9,1.1521034,
Co1.4W5.6O9,1.1521034,
Co3.0W3.0O7,1.1521034,
Co1.4W5.6O8,1.1521034,
Co1.2W4.8O7,1.1521034,
Co0.6W5.4O7,1.1521034,
Co2.5W2.5O9,1.1521034,
CoW4.0O9,1.1521034,
Cr0.4Ir3.6O5,1.1521034,
Co0.5W4.5O9,1.1521034,
Cr0.4Ir3.6O9,1.1521034,
Co3.5W3.5O8,1.1521034,
Co1.2Au4.8O7,1.1521034,
Co0.7W6.3O9,1.1521034,
Fe0.5Ru4.5O8,1.1521034,
CoW4.0O8,1.1521034,
Co2.5W2.5O8,1.1521034,
Co2.5W2.5O7,1.1521034,
CoW4.0O7,1.1521034,
Co1.6W6.4O9,1.1521034,
Co0.9W8.1O10,1.1521034,
Co1.8W7.2O10,1.1521034,
NiAu4.0O8,1.1521034,
Ni0.5Au4.5O8,1.1521034,
Ni2.5Au2.5O7,1.1521034,
CoW4.0O6,1.1521034,
Ni2.5Au2.5O8,1.1521034,
Co4.5W4.5O10,1.1521034,
NiW4.0O8,1.1521034,
Ni2.5W2.5O8,1.1521034,
Co0.4Au3.6O5,1.1521034,
Co0.8Au3.2O5,1.1521034,
Co2.0Au2.0O5,1.1521034,
Co0.4Au3.6O7,1.1521034,
Co0.5W4.5O6,1.1521034,
NiW4.0O9,1.1521034,
Ni0.5Au4.5O9,1.1521034,
Ni2.5Au2.5O9,1.1521034,
Co4.0W4.0O9,1.1521034,
Ni1.4Au5.6O10,1.1521034,
Co0.5W4.5O7,1.1521034,
Ni0.7Au6.3O10,1.1521034,
Ni3.5Au3.5O9,1.1521034,
Ni1.4Au5.6O9,1.1521034,
Co0.5Au4.5O7,1.1521034,
Ni0.7Au6.3O9,1.1521034,
Ni1.4Au5.6O8,1.1521034,
Ni0.7Au6.3O8,1.1521034,
Ni3.0Au3.0O7,1.1521034,
Ni1.2Au4.8O7,1.1521034,
Ni0.6Au5.4O7,1.1521034,
Co2.5W2.5O6,1.1521034,
Ni3.5Au3.5O8,1.1521034,
CoAu4.0O7,1.1521034,
Ni0.8W7.2O9,1.1521034,
Co0.5Au4.5O8,1.1521034,
MnRu4.0O7,1.1521034,
Mn0.5Ru4.5O7,1.1521034,
Mn2.5Ru2.5O6,1.1521034,
Fe2.5Ru2.5O6,1.1521034,
Ni0.4W3.6O5,1.1521034,
Ni0.8W3.2O5,1.1521034,
MnRu4.0O6,1.1521034,
Ni2.0W2.0O5,1.1521034,
Ni0.4W3.6O7,1.1521034,
Cr0.7Ru6.3O9,1.1521034,
Mn0.5Ru4.5O6,1.1521034,
Cr1.4Ru5.6O9,1.1521034,
Cr3.5Ru3.5O9,1.1521034,
Cr0.7Ru6.3O10,1.1521034,
Ni0.8W3.2O7,1.1521034,
Ni2.0W2.0O7,1.1521034,
Cr1.4Ru5.6O10,1.1521034,
Cr3.5Ru3.5O10,1.1521034,
Ni0.4W3.6O9,1.1521034,
Ni0.8W3.2O9,1.1521034,
Ni2.0W2.0O9,1.1521034,
Mn2.5Ru2.5O7,1.1521034,
Cr0.8Ru7.2O9,1.1521034,
Mn0.5Ru4.5O8,1.1521034,
Fe1.4Ru5.6O8,1.1521034,
CrRu4.0O7,1.1521034,
Cr2.5Ru2.5O7,1.1521034,
Cr0.5Ru4.5O8,1.1521034,
CrRu4.0O8,1.1521034,
Cr2.5Ru2.5O8,1.1521034,
Cr0.5Ru4.5O9,1.1521034,
CrRu4.0O9,1.1521034,
Cr2.5Ru2.5O9,1.1521034,
Cr0.6Ru5.4O7,1.1521034,
Cr1.2Ru4.8O7,1.1521034,
Cr3.0Ru3.0O7,1.1521034,
Cr0.7Ru6.3O8,1.1521034,
MnRu4.0O8,1.1521034,
Ni0.7Os6.3O8,1.1521034,
Cr1.4Ru5.6O8,1.1521034,
Ni1.4Os5.6O8,1.1521034,
Ni4.0Os4.0O9,1.1521034,
Cr3.5Ru3.5O8,1.1521034,
Ni3.5Os3.5O8,1.1521034,
Ni0.7Os6.3O9,1.1521034,
Ni1.6Os6.4O9,1.1521034,
FeRu4.0O6,1.1521034,
Cr1.6Ru6.4O9,1.1521034,
Cr4.0Ru4.0O9,1.1521034,
Cr0.9Ru8.1O10,1.1521034,
Fe2.5Ru2.5O9,1.1521034,
Co0.8W3.2O9,1.1521034,
NiW4.0O6,1.1521034,
Mn0.8Ru3.2O5,1.1521034,
Co2.0W2.0O9,1.1521034,
