compound,overpotential,
Cr0.5Ir4.5O8,0.9382309,
Co0.5Pd4.5O6,0.9382309,
Co2.0Pd2.0O9,0.9382309,
Co2.0Pd2.0O7,0.9382309,
Co2.0Pd2.0O5,0.9382309,
Cr4.5Ce4.5O10,0.9382309,
Cr4.0Ce4.0O9,0.9382309,
Cr3.5Ce3.5O10,0.9382309,
Cr4.5Ni4.5O10,0.9382309,
Cr3.0Ni3.0O7,0.9382309,
Cr1.2Ni4.8O7,0.9382309,
Cr0.6Ni5.4O7,0.9382309,
Co1.4Pd5.6O9,0.9382309,
Co0.7Pd6.3O9,0.9382309,
Co3.5Pd3.5O8,0.9382309,
Co1.4Pd5.6O8,0.9382309,
Co0.7Pd6.3O8,0.9382309,
Co3.0Pd3.0O7,0.9382309,
Co1.2Pd4.8O7,0.9382309,
Co0.6Pd5.4O7,0.9382309,
Co2.5Pd2.5O9,0.9382309,
CoPd4.0O9,0.9382309,
Co0.5Pd4.5O9,0.9382309,
Co2.5Pd2.5O8,0.9382309,
CoPd4.0O8,0.9382309,
Co0.5Pd4.5O8,0.9382309,
Co2.5Pd2.5O7,0.9382309,
Cr0.5Ni4.5O6,0.9382309,
CrNi4.0O6,0.9382309,
Cr2.5Ni2.5O6,0.9382309,
Cr0.5Ni4.5O7,0.9382309,
CrNi4.0O7,0.9382309,
Cr2.5Ni2.5O7,0.9382309,
Cr0.5Ni4.5O8,0.9382309,
CrNi4.0O8,0.9382309,
Cr2.5Ni2.5O8,0.9382309,
Cr0.5Ni4.5O9,0.9382309,
CrNi4.0O9,0.9382309,
Cr2.5Ni2.5O9,0.9382309,
Co0.8Os7.2O9,0.9382309,
Cr3.5Ce3.5O9,0.9382309,
Co3.5Os3.5O10,0.9382309,
Co0.7Os6.3O10,0.9382309,
Ni2.5Pd2.5O9,0.9382309,
Ni2.5Ta2.5O9,0.9382309,
NiTa4.0O9,0.9382309,
NiPd4.0O9,0.9382309,
Ni0.5Pd4.5O9,0.9382309,
Ni2.5Ta2.5O8,0.9382309,
Mn0.5Co4.5O6,0.9382309,
MnCo4.0O6,0.9382309,
NiTa4.0O8,0.9382309,
Mn0.5Co4.5O7,0.9382309,
MnCo4.0O7,0.9382309,
Ni2.5Ta2.5O7,0.9382309,
Ni0.6Ta5.4O7,0.9382309,
Mn0.5Co4.5O8,0.9382309,
NiTa4.0O7,0.9382309,
Mn0.5Co4.5O9,0.9382309,
MnCo4.0O9,0.9382309,
Ni2.5Ta2.5O6,0.9382309,
Mn0.6Co5.4O7,0.9382309,
Mn1.2Co4.8O7,0.9382309,
NiTa4.0O6,0.9382309,
Mn0.7Co6.3O8,0.9382309,
Mn1.4Co5.6O8,0.9382309,
Mn0.7Co6.3O9,0.9382309,
Mn1.4Co5.6O9,0.9382309,
Mn0.7Co6.3O10,0.9382309,
MnCo4.0O8,0.9382309,
Mn1.4Co5.6O10,0.9382309,
Ni0.6Pd5.4O7,0.9382309,
Ni1.2Ta4.8O7,0.9382309,
Co1.4Os5.6O8,0.9382309,
Ni1.4W5.6O8,0.9382309,
Co3.5Os3.5O8,0.9382309,
Co0.7Os6.3O9,0.9382309,
Ni3.5W3.5O8,0.9382309,
Co1.4Os5.6O9,0.9382309,
Co3.5Os3.5O9,0.9382309,
Ni0.7W6.3O9,0.9382309,
Ni4.5Pd4.5O10,0.9382309,
Ni1.8Pd7.2O10,0.9382309,
Ni1.4W5.6O9,0.9382309,
Ni0.9Pd8.1O10,0.9382309,
Ni1.2Pd4.8O7,0.9382309,
Ni4.0Pd4.0O9,0.9382309,
Ni0.8Pd7.2O9,0.9382309,
Ni3.5Pd3.5O10,0.9382309,
Ni1.4Pd5.6O10,0.9382309,
Ni0.7Pd6.3O10,0.9382309,
Ni3.5Pd3.5O9,0.9382309,
Ni1.4Pd5.6O9,0.9382309,
Ni0.7Pd6.3O9,0.9382309,
Ni3.5Pd3.5O8,0.9382309,
Ni1.4Pd5.6O8,0.9382309,
Ni3.0Ta3.0O7,0.9382309,
Ni0.7Pd6.3O8,0.9382309,
Ni3.0Pd3.0O7,0.9382309,
Ni1.6Pd6.4O9,0.9382309,
Mn0.8Co7.2O9,0.9382309,
Mn1.6Co6.4O9,0.9382309,
Mn4.0Co4.0O9,0.9382309,
Fe0.5Co4.5O7,0.9382309,
FeCo4.0O7,0.9382309,
Fe0.5Co4.5O8,0.9382309,
FeCo4.0O8,0.9382309,
Fe0.5Co4.5O9,0.9382309,
FeCo4.0O9,0.9382309,
Cr4.5Sc4.5O10,0.9382309,
Fe0.6Co5.4O7,0.9382309,
Fe1.2Co4.8O7,0.9382309,
Fe3.0Co3.0O7,0.9382309,
Fe0.7Co6.3O8,0.9382309,
Fe1.4Co5.6O8,0.9382309,
FeCo4.0O6,0.9382309,
Fe3.5Co3.5O8,0.9382309,
Fe1.4Co5.6O9,0.9382309,
Fe3.5Co3.5O9,0.9382309,
Fe0.7Co6.3O10,0.9382309,
Fe1.4Co5.6O10,0.9382309,
Fe3.5Co3.5O10,0.9382309,
Fe0.8Co7.2O9,0.9382309,
Fe1.6Co6.4O9,0.9382309,
Fe4.0Co4.0O9,0.9382309,
Fe0.9Co8.1O10,0.9382309,
Fe1.8Co7.2O10,0.9382309,
Fe4.5Co4.5O10,0.9382309,
Cr4.0Sc4.0O9,0.9382309,
Fe0.7Co6.3O9,0.9382309,
Fe0.5Co4.5O6,0.9382309,
Ni0.4Pd3.6O5,0.9382309,
Ni0.8Pd3.2O5,0.9382309,
Mn0.9Co8.1O10,0.9382309,
Mn1.8Co7.2O10,0.9382309,
Mn4.5Co4.5O10,0.9382309,
Co4.5Ti4.5O10,0.9382309,
Ni2.0Ta2.0O9,0.9382309,
Fe4.5Ce4.5O10,0.9382309,
Fe1.8Ce7.2O10,0.9382309,
Ni2.5Pd2.5O8,0.9382309,
Fe4.0Ce4.0O9,0.9382309,
Ni2.0Ta2.0O7,0.9382309,
Fe1.6Ce6.4O9,0.9382309,
NiPd4.0O8,0.9382309,
Ni0.5Pd4.5O8,0.9382309,
Ni2.0Ta2.0O5,0.9382309,
Ni2.5Pd2.5O7,0.9382309,
NiPd4.0O7,0.9382309,
Ni0.5Pd4.5O7,0.9382309,
Ni2.5Pd2.5O6,0.9382309,
NiPd4.0O6,0.9382309,
Ni0.5Pd4.5O6,0.9382309,
Ni2.0Pd2.0O9,0.9382309,
Ni0.8Pd3.2O9,0.9382309,
Ni0.4Pd3.6O9,0.9382309,
Ni2.0Pd2.0O7,0.9382309,
Ni0.8Pd3.2O7,0.9382309,
Ni0.4Pd3.6O7,0.9382309,
Ni2.0Pd2.0O5,0.9382309,
Co1.4Os5.6O10,0.9382309,
Cr3.5Ce3.5O8,0.9382309,
Cr0.7V6.3O9,0.9382309,
Ni0.8Os3.2O9,0.9382309,
Au9O10,0.9382309,
Ni2.5La2.5O9,0.9382309,
Ni2.5La2.5O8,0.9382309,
Ni2.5La2.5O7,0.9382309,
Ni2.5La2.5O6,0.9382309,
Ni2.0La2.0O9,0.9382309,
Ni2.0La2.0O7,0.9382309,
Ni2.0La2.0O5,0.9382309,
Ni1.6W6.4O9,0.9382309,
Ni4.0W4.0O9,0.9382309,
Pd7O10,0.9382309,
Ni0.9W8.1O10,0.9382309,
Au8O9,0.9382309,
Pd7O9,0.9382309,
Pd7O8,0.9382309,
Pd6O7,0.9382309,
Ni4.5W4.5O10,0.9382309,
Pd5O9,0.9382309,
Pd5O8,0.9382309,
Pd5O7,0.9382309,
Mn4.5Pd4.5O10,0.9382309,
Mn1.8Pd7.2O10,0.9382309,
Mn0.9Pd8.1O10,0.9382309,
Mn1.6Pd6.4O9,0.9382309,
Mn0.8Pd7.2O9,0.9382309,
Mn1.4Pd5.6O10,0.9382309,
Ni1.8W7.2O10,0.9382309,
Ni3.0La3.0O7,0.9382309,
Au7O10,0.9382309,
Ni1.4La5.6O8,0.9382309,
FeNi4.0O7,0.9382309,
Fe2.5Ni2.5O7,0.9382309,
Fe0.5Ni4.5O8,0.9382309,
FeNi4.0O8,0.9382309,
Fe2.5Ni2.5O8,0.9382309,
Fe0.5Ni4.5O9,0.9382309,
FeNi4.0O9,0.9382309,
Ni0.4Os3.6O9,0.9382309,
Fe0.6Ni5.4O7,0.9382309,
Fe1.2Ni4.8O7,0.9382309,
Fe3.0Ni3.0O7,0.9382309,
Fe0.7Ni6.3O8,0.9382309,
Fe1.4Ni5.6O8,0.9382309,
Fe3.5Ni3.5O8,0.9382309,
Fe0.7Ni6.3O9,0.9382309,
Fe1.4Ni5.6O9,0.9382309,
Fe3.5Ni3.5O9,0.9382309,
Fe0.7Ni6.3O10,0.9382309,
Fe1.4Ni5.6O10,0.9382309,
Fe3.5Ni3.5O10,0.9382309,
Fe0.8Ni7.2O9,0.9382309,
Fe1.6Ni6.4O9,0.9382309,
Fe4.0Ni4.0O9,0.9382309,
Fe0.9Ni8.1O10,0.9382309,
Fe1.8Ni7.2O10,0.9382309,
Fe4.5Ni4.5O10,0.9382309,
Ni3.5La3.5O8,0.9382309,
Mn0.7Pd6.3O10,0.9382309,
Fe0.5Ni4.5O7,0.9382309,
Mn1.4Pd5.6O9,0.9382309,
Mn1.4Pd5.6O8,0.9382309,
Co4.5Ni4.5O10,0.9382309,
Mn0.6Pd5.4O7,0.9382309,
Mn0.5Pd4.5O9,0.9382309,
Pd5O6,0.9382309,
Mn0.5Pd4.5O8,0.9382309,
Mn0.5Pd4.5O7,0.9382309,
Mn0.5Pd4.5O6,0.9382309,
Cr0.4Ir3.6O5,0.9382309,
Cr0.8Ir3.2O5,0.9382309,
Cr2.0Ir2.0O5,0.9382309,
Cr0.4Ir3.6O7,0.9382309,
Cr0.8Ir3.2O7,0.9382309,
Co1.8Ni7.2O10,0.9382309,
Cr2.0Ir2.0O7,0.9382309,
Cr0.8Ir3.2O9,0.9382309,
Cr2.0Ir2.0O9,0.9382309,
Cr0.5Ir4.5O6,0.9382309,
CrIr4.0O6,0.9382309,
Cr2.5Ir2.5O6,0.9382309,
Co4.5La4.5O10,0.9382309,
Co1.8La7.2O10,0.9382309,
Cr0.5Ir4.5O7,0.9382309,
Co4.0La4.0O9,0.9382309,
Co1.6La6.4O9,0.9382309,
CrIr4.0O7,0.9382309,
Co3.5La3.5O10,0.9382309,
Cr0.4Ir3.6O9,0.9382309,
Co0.9Ni8.1O10,0.9382309,
Co4.0Ni4.0O9,0.9382309,
Co1.6Ni6.4O9,0.9382309,
Mn0.7Pd6.3O8,0.9382309,
Mn1.2Pd4.8O7,0.9382309,
Co0.5Ni4.5O6,0.9382309,
CoNi4.0O6,0.9382309,
Co2.5Ni2.5O6,0.9382309,
Co0.5Ni4.5O7,0.9382309,
CoNi4.0O7,0.9382309,
Co2.5Ni2.5O7,0.9382309,
Co0.5Ni4.5O8,0.9382309,
CoNi4.0O8,0.9382309,
Co2.5Ni2.5O8,0.9382309,
Co0.5Ni4.5O9,0.9382309,
CoNi4.0O9,0.9382309,
Co2.5Ni2.5O9,0.9382309,
Co0.6Ni5.4O7,0.9382309,
Co1.2Ni4.8O7,0.9382309,
Co3.0Ni3.0O7,0.9382309,
Co0.7Ni6.3O8,0.9382309,
Co1.4Ni5.6O8,0.9382309,
Co3.5Ni3.5O8,0.9382309,
Co0.7Ni6.3O9,0.9382309,
Co1.4Ni5.6O9,0.9382309,
Co3.5Ni3.5O9,0.9382309,
Co0.7Ni6.3O10,0.9382309,
Co1.4Ni5.6O10,0.9382309,
Co3.5Ni3.5O10,0.9382309,
Co0.8Ni7.2O9,0.9382309,
Mn0.7Pd6.3O9,0.9382309,
Fe2.5Ni2.5O6,0.9382309,
Fe2.5Ni2.5O9,0.9382309,
Fe0.5Ni4.5O6,0.9382309,
MnNi4.0O9,0.9382309,
Mn2.5Ni2.5O9,0.9382309,
Mn0.6Ni5.4O7,0.9382309,
Mn1.2Ni4.8O7,0.9382309,
Mn3.0Ni3.0O7,0.9382309,
Mn0.7Ni6.3O8,0.9382309,
Mn1.4Ni5.6O8,0.9382309,
Mn3.5Ni3.5O8,0.9382309,
Mn0.7Ni6.3O9,0.9382309,
Mn1.4Ni5.6O9,0.9382309,
Mn3.5Ni3.5O9,0.9382309,
Mn0.7Ni6.3O10,0.9382309,
Mn1.4Ni5.6O10,0.9382309,
Mn3.5Ni3.5O10,0.9382309,
Mn0.8Ni7.2O9,0.9382309,
Mn1.6Ni6.4O9,0.9382309,
Mn4.0Ni4.0O9,0.9382309,
Mn0.9Ni8.1O10,0.9382309,
Mn1.8Ni7.2O10,0.9382309,
Mn4.5Ni4.5O10,0.9382309,
FeNi4.0O6,0.9382309,
Ni1.4Os5.6O9,0.9382309,
Ni3.5Os3.5O9,0.9382309,
Ni0.7Os6.3O10,0.9382309,
Ni1.4Os5.6O10,0.9382309,
Mn0.5Ni4.5O9,0.9382309,
Ni3.5Os3.5O10,0.9382309,
Mn2.5Ni2.5O8,0.9382309,
Mn0.5Ni4.5O8,0.9382309,
Ni2.0Os2.0O9,0.9382309,
Ni0.5Os4.5O6,0.9382309,
NiOs4.0O6,0.9382309,
Ni2.5Os2.5O6,0.9382309,
Ni0.5Os4.5O7,0.9382309,
NiOs4.0O7,0.9382309,
Ni2.5Os2.5O7,0.9382309,
Ni0.5Os4.5O8,0.9382309,
NiOs4.0O8,0.9382309,
Ni2.5Os2.5O8,0.9382309,
Ni0.5Os4.5O9,0.9382309,
NiOs4.0O9,0.9382309,
Ni2.5Os2.5O9,0.9382309,
Ni0.6Os5.4O7,0.9382309,
Ni1.2Os4.8O7,0.9382309,
Ni3.0Os3.0O7,0.9382309,
Ni0.7Os6.3O8,0.9382309,
Ni1.4Os5.6O8,0.9382309,
Ni3.5Os3.5O8,0.9382309,
Mn0.5Ni4.5O6,0.9382309,
MnNi4.0O6,0.9382309,
Mn2.5Ni2.5O6,0.9382309,
Mn0.5Ni4.5O7,0.9382309,
MnNi4.0O7,0.9382309,
Mn2.5Ni2.5O7,0.9382309,
MnNi4.0O8,0.9382309,
Ni0.8Os7.2O9,0.9382309,
Ni0.7Os6.3O9,0.9382309,
Pd8O9,0.9382309,
Fe1.8Pd7.2O10,0.9382309,
Fe0.9Pd8.1O10,0.9382309,
Fe4.0Pd4.0O9,0.9382309,
Fe1.6Pd6.4O9,0.9382309,
Fe0.8Pd7.2O9,0.9382309,
Fe3.5Pd3.5O10,0.9382309,
Fe1.4Pd5.6O10,0.9382309,
Fe0.7Pd6.3O10,0.9382309,
Fe3.5Pd3.5O9,0.9382309,
Fe1.4Pd5.6O9,0.9382309,
Ni1.6Os6.4O9,0.9382309,
Fe0.7Pd6.3O9,0.9382309,
Fe3.5Pd3.5O8,0.9382309,
Fe1.4Pd5.6O8,0.9382309,
Fe0.7Pd6.3O8,0.9382309,
Au5O8,0.9382309,
Fe1.2Pd4.8O7,0.9382309,
Ni4.5La4.5O10,0.9382309,
Ni1.8La7.2O10,0.9382309,
Fe0.6Pd5.4O7,0.9382309,
Au5O9,0.9382309,
Fe4.5Pd4.5O10,0.9382309,
Ni4.0La4.0O9,0.9382309,
Ni4.5Os4.5O10,0.9382309,
Ni1.4W5.6O10,0.9382309,
Co3.5Ti3.5O9,0.9382309,
Fe0.5Pd4.5O6,0.9382309,
Ni3.5W3.5O9,0.9382309,
Au7O9,0.9382309,
Fe0.5Pd4.5O7,0.9382309,
Au7O8,0.9382309,
Ni0.7W6.3O10,0.9382309,
Fe0.5Pd4.5O8,0.9382309,
Au6O7,0.9382309,
Fe0.5Pd4.5O9,0.9382309,
Co3.5Ti3.5O8,0.9382309,
Ni3.5W3.5O10,0.9382309,
Ni1.6La6.4O9,0.9382309,
Ni0.8W7.2O9,0.9382309,
Ni3.5La3.5O9,0.9382309,
Ni1.4La5.6O10,0.9382309,
Ni3.5La3.5O10,0.9382309,
Ni4.0Os4.0O9,0.9382309,
Ni0.9Os8.1O10,0.9382309,
Ni1.8Os7.2O10,0.9382309,
Ni1.4La5.6O9,0.9382309,
Ni0.2Mo0.8O8,0.93835354,
Ni0.2Mo0.8O9,0.93835354,
Ni0.2Mo0.8O10,0.93835354,
Ni0.2Mo0.8S2,0.93835354,
Ni0.2Mo0.8O7,0.93835354,
Ni0.2Mo0.8O5,0.93835354,
Ni0.2Mo0.8O6,0.93835354,
NiHfO3,0.93845165,
CoTaO3,0.93845165,
FeOsO3,0.93845165,
CrTaO3,0.93845165,
NiReO3,0.93845165,
Fe0.2La1.8O9,0.9385721,
Mn0.2Ce1.8O9,0.9385721,
Mn0.2Ce1.8O7,0.9385721,
Mn0.2Ce1.8O5,0.9385721,
Mn0.2La1.8O9,0.9385721,
Mn0.2La1.8O7,0.9385721,
Mn0.2La1.8O5,0.9385721,
Fe0.2La1.8O7,0.9385721,
Fe0.2Ce1.8O5,0.9385721,
Fe0.2Ce1.8O9,0.9385721,
Fe0.2La1.8O5,0.9385721,
Fe0.2Ce1.8O7,0.9385721,
Mn0.5Ti0.5N,0.9401509,
MnWO5,0.9408298,
FeWO5,0.9408298,
CoReO5,0.9408298,
MnWO7,0.9408298,
MnWO9,0.9408298,
FeWO9,0.9408298,
FeWO7,0.9408298,
CoReO7,0.9408298,
CoReO9,0.9408298,
Ni0.3Zr2.7O7,0.9408665,
Ni0.3Zr2.7O4,0.9408665,
Ni0.3Zr2.7O5,0.9408665,
Ni0.3Zr2.7O8,0.9408665,
Ni0.3Zr2.7O10,0.9408665,
Co0.3Zr2.7O10,0.9408665,
Co0.3Zr2.7O8,0.9408665,
Co0.3Zr2.7O7,0.9408665,
Co0.3Zr2.7O5,0.9408665,
Co0.3Zr2.7O4,0.9408665,
Cr1.5Nb1.5O4,0.94121903,
Mn0.2Sc0.8N,0.9418641,
Mn0.1Sc0.9N,0.9418641,
Fe0.1Sc0.9N,0.9418641,
ScN,0.9418641,
Fe0.2Sc0.8N,0.9418641,
Mn0.5Sc0.5N,0.9418641,
Cr0.5Cu0.5O3,0.942886,
Cr0.1Co0.9O4,0.94366175,
Fe0.2Cr0.8O2,0.9436774,
Fe0.2Cr0.8O3,0.9436774,
Co0.2Cr0.8O2,0.9436774,
Co0.2Cr0.8O3,0.9436774,
Mn0.3Pt2.7O4,0.9442726,
Cr0.3Os2.7O4,0.9442726,
Cr0.6Os2.4O4,0.9442726,
Co0.6Os2.4O4,0.9442726,
Co0.3Os2.7O4,0.9442726,
Co0.3Pt2.7O4,0.9442726,
Fe0.6Os2.4O4,0.9442726,
Fe0.3Os2.7O4,0.9442726,
Os3O4,0.9442726,
Fe0.3Pt2.7O4,0.9442726,
Pt3O4,0.9442726,
Mn0.3Os2.7O4,0.9442726,
Mn0.6Os2.4O4,0.9442726,
Ni0.3Os2.7O4,0.9442726,
Mn0.6Ir2.4O10,0.9446991,
Rh3O5,0.9446991,
Mn0.6Ir2.4O7,0.9446991,
Rh3O10,0.9446991,
Rh3O7,0.9446991,
Mn0.3Ir2.7O8,0.9446991,
Mn0.6Ir2.4O8,0.9446991,
Mn0.3Ir2.7O10,0.9446991,
Rh3O8,0.9446991,
Cr0.3Ir2.7O10,0.9446991,
Cr0.6Ir2.4O10,0.9446991,
Cr0.6Rh2.4O10,0.9446991,
Cr0.3Rh2.7O5,0.9446991,
Cr0.3Rh2.7O10,0.9446991,
Cr0.6Rh2.4O5,0.9446991,
Cr0.3Rh2.7O7,0.9446991,
Cr0.6Rh2.4O7,0.9446991,
Cr0.3Rh2.7O8,0.9446991,
Fe1.5Ir1.5O10,0.9446991,
Mn0.3Ir2.7O7,0.9446991,
Cr0.6Rh2.4O8,0.9446991,
Mn0.6Ir2.4O5,0.9446991,
Mn0.3Ir2.7O5,0.9446991,
Cr1.5Ir1.5O10,0.9446991,
Fe0.6Ir2.4O10,0.9446991,
Co0.6Rh2.4O10,0.9446991,
Fe1.5Ir1.5O8,0.9446991,
Co0.6Rh2.4O7,0.9446991,
Mn0.3Rh2.7O10,0.9446991,
Mn0.6Rh2.4O10,0.9446991,
Co0.3Rh2.7O7,0.9446991,
Co0.6Rh2.4O5,0.9446991,
Co0.3Rh2.7O5,0.9446991,
Mn0.6Rh2.4O8,0.9446991,
Fe0.6Rh2.4O10,0.9446991,
Fe0.6Rh2.4O8,0.9446991,
Fe0.3Rh2.7O8,0.9446991,
Fe0.6Rh2.4O7,0.9446991,
Fe0.3Rh2.7O5,0.9446991,
Ru3O10,0.9446991,
Ru3O8,0.9446991,
Fe0.3Rh2.7O10,0.9446991,
Fe0.3Ir2.7O10,0.9446991,
Mn0.3Rh2.7O8,0.9446991,
Mn0.6Rh2.4O7,0.9446991,
Fe0.6Ir2.4O8,0.9446991,
Fe0.3Ir2.7O8,0.9446991,
Fe1.5Ir1.5O7,0.9446991,
Fe0.6Ir2.4O7,0.9446991,
Fe0.3Ir2.7O7,0.9446991,
Fe1.5Ir1.5O5,0.9446991,
Co0.3Rh2.7O8,0.9446991,
Fe0.6Ir2.4O5,0.9446991,
Cr1.5Ir1.5O8,0.9446991,
Co0.3Rh2.7O10,0.9446991,
Mn0.3Rh2.7O5,0.9446991,
Mn0.6Rh2.4O5,0.9446991,
Co0.6Rh2.4O8,0.9446991,
Mn0.3Rh2.7O7,0.9446991,
Fe0.3Ir2.7O5,0.9446991,
Cr0.6Ir2.4O8,0.9446991,
Ni0.6Os2.4O7,0.9446991,
Cr1.5Ir1.5O7,0.9446991,
Co0.3Ir2.7O10,0.9446991,
Co0.6Ir2.4O10,0.9446991,
Co1.5Ir1.5O10,0.9446991,
Co1.5Os1.5O10,0.9446991,
Fe0.3Rh2.7O7,0.9446991,
Co1.5Os1.5O8,0.9446991,
Co1.5Os1.5O7,0.9446991,
Co1.5Os1.5O5,0.9446991,
Fe0.3Ru2.7O10,0.9446991,
Fe0.3Ru2.7O8,0.9446991,
Fe0.3Ru2.7O7,0.9446991,
Fe0.3Ru2.7O5,0.9446991,
Ni0.3Ir2.7O5,0.9446991,
Co1.5Ir1.5O8,0.9446991,
Ni0.6Ir2.4O5,0.9446991,
Mn0.3Ru2.7O8,0.9446991,
Ir3O10,0.9446991,
Ir3O8,0.9446991,
Mn0.3Ru2.7O7,0.9446991,
Ir3O7,0.9446991,
Ir3O5,0.9446991,
Mn0.3Ru2.7O5,0.9446991,
Ni0.3Ir2.7O7,0.9446991,
Ni0.6Ir2.4O7,0.9446991,
Ni0.3Ir2.7O8,0.9446991,
Ni0.6Ir2.4O8,0.9446991,
Ni0.3Ir2.7O10,0.9446991,
Ni0.6Ir2.4O10,0.9446991,
Mn0.3Ru2.7O10,0.9446991,
Co0.6Ir2.4O8,0.9446991,
Co0.3Ir2.7O8,0.9446991,
Co1.5Ir1.5O7,0.9446991,
Cr0.6Ir2.4O7,0.9446991,
Cr0.3Ir2.7O7,0.9446991,
Cr1.5Ir1.5O5,0.9446991,
Cr0.6Ir2.4O5,0.9446991,
Cr0.3Ir2.7O5,0.9446991,
Ni0.6Ru2.4O10,0.9446991,
Ni0.3Ru2.7O10,0.9446991,
Ni0.6Ru2.4O8,0.9446991,
Ni0.3Ru2.7O8,0.9446991,
Ni0.6Ru2.4O7,0.9446991,
Ni0.3Ru2.7O7,0.9446991,
Ni0.6Ru2.4O5,0.9446991,
Ni0.3Ru2.7O5,0.9446991,
Ni0.6Os2.4O10,0.9446991,
Ni0.6Os2.4O8,0.9446991,
Ni0.6Os2.4O5,0.9446991,
Co0.6Ru2.4O10,0.9446991,
Co0.3Ru2.7O10,0.9446991,
Co0.6Ru2.4O8,0.9446991,
Co0.3Ru2.7O8,0.9446991,
Co0.6Ru2.4O7,0.9446991,
Co0.3Ru2.7O7,0.9446991,
Co0.6Ru2.4O5,0.9446991,
Co0.3Ru2.7O5,0.9446991,
Co0.3Ir2.7O5,0.9446991,
Co0.6Ir2.4O5,0.9446991,
Co1.5Ir1.5O5,0.9446991,
Co0.3Ir2.7O7,0.9446991,
Co0.6Ir2.4O7,0.9446991,
Cr0.3Ir2.7O8,0.9446991,
Fe0.6Rh2.4O5,0.9446991,
Ru3O5,0.9446991,
Cr1.5Pt1.5O8,0.9446991,
Cr0.3Pt2.7O8,0.9446991,
Cr0.6Pt2.4O8,0.9446991,
Ni0.6Pt2.4O10,0.9446991,
Cr0.3Pt2.7O10,0.9446991,
Cr0.6Pt2.4O10,0.9446991,
Cr1.5Pt1.5O10,0.9446991,
Mn0.6Pt2.4O8,0.9446991,
Fe0.6Pt2.4O5,0.9446991,
Co1.5Pt1.5O10,0.9446991,
Mn0.6Pt2.4O7,0.9446991,
Mn0.6Pt2.4O5,0.9446991,
Cr1.5Pt1.5O7,0.9446991,
Ni0.3Pt2.7O5,0.9446991,
Fe0.6Pt2.4O7,0.9446991,
Fe1.5Pt1.5O7,0.9446991,
Ni0.6Pt2.4O5,0.9446991,
Fe0.6Pt2.4O8,0.9446991,
Ni0.3Pt2.7O7,0.9446991,
Fe1.5Pt1.5O8,0.9446991,
Ni0.6Pt2.4O7,0.9446991,
Fe0.6Pt2.4O10,0.9446991,
Ni0.3Pt2.7O8,0.9446991,
Ni0.6Pt2.4O8,0.9446991,
Ni0.3Pt2.7O10,0.9446991,
Fe1.5Pt1.5O5,0.9446991,
Cr0.6Pt2.4O7,0.9446991,
Fe1.5Pt1.5O10,0.9446991,
Cr1.5Pt1.5O5,0.9446991,
Co0.6Pt2.4O5,0.9446991,
Cr0.3Ru2.7O5,0.9446991,
Co1.5Pt1.5O5,0.9446991,
Cr0.3Ru2.7O7,0.9446991,
Cr0.3Ru2.7O8,0.9446991,
Cr0.3Ru2.7O10,0.9446991,
Co0.6Pt2.4O7,0.9446991,
Co1.5Pt1.5O7,0.9446991,
Ru3O7,0.9446991,
Co0.6Pt2.4O8,0.9446991,
Co1.5Pt1.5O8,0.9446991,
Mn0.6Pt2.4O10,0.9446991,
Co0.6Pt2.4O10,0.9446991,
Cr0.3Pt2.7O5,0.9446991,
Cr0.6Pt2.4O5,0.9446991,
Cr0.3Pt2.7O7,0.9446991,
Cr0.1Mo0.9O2,0.9457917,
Cr0.2Mo0.8O2,0.9457917,
Cr0.2Mo0.8O3,0.9457917,
Cr0.1Mo0.9O3,0.9457917,
MnHfO3,0.94596213,
MnReO3,0.94596213,
Ni0.5Mo0.5N,0.94597316,
Cr0.2Ce1.8O7,0.9461957,
Cr0.2La1.8O7,0.9461957,
Cr0.2La1.8O3,0.9461957,
Cr0.2Ce1.8O5,0.9461957,
Ni0.2La1.8O3,0.9461957,
Cr0.2La1.8O5,0.9461957,
Cr0.2Ce1.8O3,0.9461957,
Ni0.2La1.8O5,0.9461957,
Cr0.2La1.8O9,0.9461957,
Ni0.2La1.8O7,0.9461957,
Ni0.2La1.8O9,0.9461957,
Ni0.2Ce1.8O9,0.9461957,
Cr0.2Ce1.8O9,0.9461957,
Co0.2Ce1.8O3,0.9461957,
Co0.2La1.8O3,0.9461957,
Co0.2La1.8O5,0.9461957,
Co0.2La1.8O7,0.9461957,
Co0.2Ce1.8O9,0.9461957,
Ni0.2Ce1.8O7,0.9461957,
Co0.2Ce1.8O7,0.9461957,
Co0.2La1.8O9,0.9461957,
Co0.2Ce1.8O5,0.9461957,
Ni0.2Ce1.8O3,0.9461957,
Ni0.2Ce1.8O5,0.9461957,
Cr0.5Cu0.5O2,0.94624513,
Ni0.6Zn2.4N2,0.946631,
Mn0.5Nb0.5N,0.9472427,
Mn0.4Cd1.6N,0.94765157,
Fe0.4Cd1.6N,0.94765157,
Ni0.2Zn1.8N,0.94765157,
Co0.2Zn1.8N,0.94765157,
Cr0.4Cd1.6N,0.94765157,
Fe0.2Zn1.8N,0.94765157,
Cr0.2Cd1.8N,0.94765157,
Co0.4Cd1.6N,0.94765157,
Fe0.2Cd1.8N,0.94765157,
Mn0.2Cd1.8N,0.94765157,
FeCdN,0.94765157,
Co0.2Cd1.8N,0.94765157,
