compound,overpotential,
Mn1.5Zn1.5O10,1.3071725,
Mn1.5Zn1.5O5,1.3071725,
Mn1.5Zn1.5O8,1.3071725,
Mn1.5Zn1.5O7,1.3071725,
Mn0.5Ta0.5O6,1.3071781,
Mn0.5Ta0.5O7,1.3071781,
Mn0.5Ta0.5O10,1.3071781,
Mn0.5Ta0.5O9,1.3071781,
Mn0.5Ta0.5O8,1.3071781,
Mn0.5Ta0.5O5,1.3071781,
Mn0.5Ta0.5O4,1.3071781,
Fe0.2Ta1.8O3,1.3076687,
Ni0.6Y5.4O7,1.3081278,
Cr0.3W2.7O7,1.3081278,
Cr0.3W2.7O5,1.3081278,
Cr0.3W2.7O8,1.3081278,
Cr0.3W2.7O10,1.3081278,
Cr2.0Ce2.0O5,1.3081278,
NiY4.0O7,1.3081278,
NiY4.0O8,1.3081278,
CoZr4.0O8,1.3081278,
NiY4.0O6,1.3081278,
CoZr4.0O9,1.3081278,
Co0.7Y6.3O8,1.3081278,
Co0.7Y6.3O9,1.3081278,
Co0.7Y6.3O10,1.3081278,
Cr2.0Ce2.0O9,1.3081278,
Cr2.0Ce2.0O7,1.3081278,
NiY4.0O9,1.3081278,
Co0.3W2.7O5,1.3081278,
Cr0.7Y6.3O8,1.3081278,
Co0.3W2.7O8,1.3081278,
Cr2.0La2.0O9,1.3081278,
Fe0.6Zr5.4O7,1.3081278,
Cr2.0La2.0O7,1.3081278,
Cr2.0La2.0O5,1.3081278,
CrZr4.0O9,1.3081278,
CrZr4.0O8,1.3081278,
CrZr4.0O7,1.3081278,
Co0.3W2.7O7,1.3081278,
CrZr4.0O6,1.3081278,
Cr0.7Y6.3O9,1.3081278,
CoZr4.0O6,1.3081278,
Cr0.7Y6.3O10,1.3081278,
CoZr4.0O7,1.3081278,
Co0.3W2.7O10,1.3081278,
Fe0.8Y7.2O9,1.3081278,
Fe0.3Ti2.7N2,1.3083538,
Fe0.2Mo0.8O4,1.3085793,
Cr0.4Sc3.6O7,1.3089138,
Cr0.4Sc3.6O5,1.3089138,
Cr0.4Sc3.6O9,1.3089138,
Cr0.2V0.8N,1.3093843,
Ni0.2Ti0.8N,1.3093843,
Ni0.1V0.9N,1.3093843,
Mn0.1V0.9N,1.3093843,
Co0.1V0.9N,1.3093843,
Cr0.1V0.9N,1.3093843,
Mn0.5V0.5N,1.3093843,
Cr0.5V0.5N,1.3093843,
Cr0.5Ti0.5N,1.3093843,
Mn0.2V0.8N,1.3093843,
Ni0.5Sc0.5N,1.3093843,
Fe0.1V0.9N,1.3093843,
Co0.2V0.8N,1.3093843,
Ni0.2V0.8N,1.3093843,
Fe0.2V0.8N,1.3093843,
CoAuN,1.3094236,
Ag2N,1.3094236,
CoPtN,1.3094236,
NiPtN,1.3094236,
FeAuN,1.3094236,
NiAuN,1.3094236,
Fe0.4Ce3.6O5,1.3095305,
Mn0.4La3.6O5,1.3095305,
Mn0.8La3.2O5,1.3095305,
Mn2.0La2.0O5,1.3095305,
Mn0.4La3.6O7,1.3095305,
Mn0.8La3.2O7,1.3095305,
Mn2.0La2.0O7,1.3095305,
Mn0.4La3.6O9,1.3095305,
Fe0.4La3.6O5,1.3095305,
Fe0.4La3.6O7,1.3095305,
Fe0.4Ce3.6O7,1.3095305,
MnLa4.0O6,1.3095305,
Mn2.5La2.5O6,1.3095305,
MnLa4.0O7,1.3095305,
Mn2.5La2.5O7,1.3095305,
MnLa4.0O8,1.3095305,
Mn2.5La2.5O8,1.3095305,
MnLa4.0O9,1.3095305,
Mn2.5La2.5O9,1.3095305,
Mn0.4Zr3.6O5,1.3095305,
Mn0.8Zr3.2O5,1.3095305,
Mn0.4Zr3.6O7,1.3095305,
Mn0.8Zr3.2O7,1.3095305,
Mn2.0La2.0O9,1.3095305,
Mn0.8La3.2O9,1.3095305,
Mn0.4Ce3.6O5,1.3095305,
Mn0.8Ce3.2O5,1.3095305,
Mn0.5Y4.5O6,1.3095305,
MnY4.0O6,1.3095305,
Mn0.5Y4.5O7,1.3095305,
MnY4.0O7,1.3095305,
Mn0.5Y4.5O8,1.3095305,
MnY4.0O8,1.3095305,
Mn0.5Y4.5O9,1.3095305,
MnY4.0O9,1.3095305,
Mn0.8Y3.2O9,1.3095305,
Mn0.4Y3.6O9,1.3095305,
Mn0.8Y3.2O7,1.3095305,
Mn0.4Y3.6O7,1.3095305,
Mn0.8Y3.2O5,1.3095305,
Mn0.4Y3.6O5,1.3095305,
Mn2.5Ce2.5O9,1.3095305,
MnCe4.0O9,1.3095305,
Mn2.5Ce2.5O8,1.3095305,
MnCe4.0O8,1.3095305,
Mn2.5Ce2.5O7,1.3095305,
MnCe4.0O7,1.3095305,
Mn2.5Ce2.5O6,1.3095305,
MnCe4.0O6,1.3095305,
Mn2.0Ce2.0O9,1.3095305,
Mn0.8Ce3.2O9,1.3095305,
Mn0.4Ce3.6O9,1.3095305,
Mn2.0Ce2.0O7,1.3095305,
Mn0.8Ce3.2O7,1.3095305,
Mn0.4Ce3.6O7,1.3095305,
Mn2.0Ce2.0O5,1.3095305,
Fe0.4La3.6O9,1.3095305,
Mn0.4Zr3.6O9,1.3095305,
Fe0.4Ce3.6O9,1.3095305,
Co0.4Ce3.6O9,1.3095305,
Co0.4Ce3.6O5,1.3095305,
Co0.4Ce3.6O7,1.3095305,
Mn0.8Zr3.2O9,1.3095305,
Ni0.4La3.6O7,1.3095341,
Ni0.4La3.6O5,1.3095341,
Ni0.4La3.6O9,1.3095341,
Cr0.3Mn2.7O4,1.3098772,
Fe0.3Mn2.7O4,1.3098772,
Fe0.3Mn2.7O5,1.3098772,
Fe0.3Mn2.7O10,1.3098772,
Mn3O10,1.3098772,
Mn3O8,1.3098772,
Cr0.3Mn2.7O5,1.3098772,
Mn3O5,1.3098772,
Cr0.3Mn2.7O10,1.3098772,
Cr0.3Mn2.7O8,1.3098772,
Fe0.3Mn2.7O7,1.3098772,
Fe0.3Mn2.7O8,1.3098772,
Cr0.3Mn2.7O7,1.3098772,
Mn3O7,1.3098772,
Mn3O4,1.3098772,
Ni0.1Re0.9O3,1.3100287,
Co0.2Re0.8O3,1.3100287,
Cr0.2Cu0.8N,1.3105437,
Cr0.1Cu0.9N,1.3105437,
Mn0.1Re0.9O2,1.3107643,
Mn0.2Re0.8O2,1.3107643,
Cr0.1Re0.9O2,1.3107643,
Mn0.6Y2.4O4,1.3117766,
Mn0.6Y2.4O5,1.3117766,
Mn0.6Y2.4O10,1.3117766,
Mn0.6Y2.4O8,1.3117766,
Mn0.6Y2.4O7,1.3117766,
Cr0.2Ir0.8N,1.3120022,
Fe0.2Ir0.8N,1.3120022,
Mn0.1Ir0.9N,1.3120022,
Cr0.1Ir0.9N,1.3120022,
Mn0.2Ir0.8N,1.3120022,
ZnO4,1.3126352,
Fe0.2Zn0.8O4,1.3126352,
Fe0.1Zn0.9O4,1.3126352,
Co0.2Zn0.8O4,1.3126352,
Ni0.1Zn0.9O4,1.3126352,
Co0.1Zn0.9O4,1.3126352,
Cr0.1Zn0.9O4,1.3126352,
Mn0.1Zn0.9O4,1.3126352,
Co0.5V0.5N,1.3130224,
Co0.2La1.8N,1.3135123,
Cr0.4La1.6N,1.3135123,
Cr0.2La1.8N,1.3135123,
Ni0.2La1.8N,1.3135123,
Cr0.2Ce1.8N,1.3135123,
Ni0.2Ce1.8N,1.3135123,
Co0.2Ce1.8N,1.3135123,
Ni0.6Cr2.4N2,1.313784,
Cr0.1Ti0.9N,1.3141758,
Mn0.1Ti0.9N,1.3141758,
TiN,1.3141758,
Co0.2Ti0.8N,1.3141758,
Fe0.1Ti0.9N,1.3141758,
Fe0.2Ti0.8N,1.3141758,
Mn0.2Ti0.8N,1.3141758,
Ni0.1Ti0.9N,1.3141758,
Cr0.2Ti0.8N,1.3141758,
Co0.1Ti0.9N,1.3141758,
Cr0.6W2.4O8,1.3145959,
Cr0.6W2.4O10,1.3145959,
Cr0.6W2.4O5,1.3145959,
Cr0.6W2.4O7,1.3145959,
Co0.6W2.4O7,1.3145959,
Co0.6W2.4O8,1.3145959,
Co0.6W2.4O10,1.3145959,
Co0.6W2.4O5,1.3145959,
Mn0.5Zr0.5N,1.3155743,
Ti5O9,1.3156347,
Ti5O8,1.3156347,
Ti5O7,1.3156347,
Mn0.5Ti4.5O7,1.3156347,
Ti5O6,1.3156347,
Mn0.5Ti4.5O9,1.3156347,
Mn0.5Ti4.5O8,1.3156347,
Mn0.5Ti4.5O6,1.3156347,
Mn1.2La4.8O7,1.3174223,
Mn0.5Ce4.5O8,1.3174223,
Ni0.4Ce3.6O9,1.3174223,
Mn0.5Ce4.5O9,1.3174223,
Ni0.4Ce3.6O7,1.3174223,
Ni0.4Ce3.6O5,1.3174223,
Mn0.5Ce4.5O7,1.3174223,
Mn0.5Ce4.5O6,1.3174223,
Mn0.6Zr2.4N2,1.3182132,
Mn0.3Zr2.7N2,1.3182132,
Fe0.3Zr2.7N2,1.3182132,
Mn0.4Ta1.6O3,1.3187516,
Ni0.1Re0.9O4,1.3193002,
Ni0.1Re0.9O5,1.3193002,
Ni0.1Re0.9O8,1.3193002,
Ni0.1Re0.9O9,1.3193002,
Co0.2Re0.8O7,1.3193002,
Ni0.1Re0.9O7,1.3193002,
Ni0.1Re0.9O6,1.3193002,
Ni0.1Re0.9O10,1.3193002,
Co0.2Re0.8O6,1.3193002,
Co0.2Re0.8O8,1.3193002,
Co0.2Re0.8O9,1.3193002,
Co0.2Re0.8O10,1.3193002,
Co0.2Re0.8O4,1.3193002,
Co0.2Re0.8O5,1.3193002,
Fe0.5Cu0.5N,1.3194026,
Mn0.1Re0.9S2,1.3200358,
Mn0.2Re0.8S2,1.3200358,
Cr0.1Re0.9S2,1.3200358,
Mn0.5Ta0.5O2,1.3200539,
Mn2.5Sc2.5O6,1.3201268,
Mn2.5Sc2.5O7,1.3201268,
Mn2.5Sc2.5O8,1.3201268,
Mn2.5Sc2.5O9,1.3201268,
Mn0.6Zr5.4O7,1.3202354,
Ni0.2Zr1.8N,1.3202368,
Co0.2Mo0.8O2,1.3209682,
Co0.1Mo0.9O2,1.3209682,
Ni0.1Mo0.9O2,1.3209682,
Cr0.6La2.4O10,1.3210186,
Cr0.6La2.4O7,1.3210186,
Cr0.6La2.4O8,1.3210186,
Cr0.6La2.4O4,1.3210186,
Cr0.6La2.4O5,1.3210186,
Ni0.6La2.4O10,1.3212361,
Ni0.6La2.4O8,1.3212361,
Ni0.6Ce2.4O4,1.3212361,
Ni0.6Ce2.4O5,1.3212361,
Ni0.6La2.4O7,1.3212361,
Ni0.6Ce2.4O7,1.3212361,
Ni0.6Ce2.4O8,1.3212361,
Ni0.6La2.4O5,1.3212361,
Ni0.6Ce2.4O10,1.3212361,
Ni0.6La2.4O4,1.3212361,
Fe0.5Ti0.5O,1.3228495,
Cr0.1Zn0.9O10,1.323049,
Fe0.1Zn0.9O8,1.323049,
Co0.1Zn0.9S2,1.323049,
Mn0.1Zn0.9S2,1.323049,
ZnO6,1.323049,
Ni0.1Zn0.9O5,1.323049,
ZnO7,1.323049,
ZnO8,1.323049,
ZnO9,1.323049,
ZnO10,1.323049,
Mn0.1Zn0.9O5,1.323049,
Cr0.1Zn0.9S2,1.323049,
Mn0.1Zn0.9O6,1.323049,
Mn0.1Zn0.9O8,1.323049,
Mn0.1Zn0.9O9,1.323049,
Co0.2Zn0.8S2,1.323049,
Fe0.2Zn0.8S2,1.323049,
Mn0.1Zn0.9O10,1.323049,
Ni0.1Zn0.9S2,1.323049,
Fe0.1Zn0.9S2,1.323049,
Mn0.1Zn0.9O7,1.323049,
ZnO5,1.323049,
Fe0.2Zn0.8O7,1.323049,
Ni0.1Zn0.9O6,1.323049,
ZnS2,1.323049,
Co0.1Zn0.9O6,1.323049,
Co0.2Zn0.8O5,1.323049,
Co0.1Zn0.9O5,1.323049,
Cr0.1Zn0.9O9,1.323049,
Cr0.1Zn0.9O8,1.323049,
Fe0.2Zn0.8O10,1.323049,
Ni0.1Zn0.9O10,1.323049,
Cr0.1Zn0.9O7,1.323049,
Cr0.1Zn0.9O6,1.323049,
Cr0.1Zn0.9O5,1.323049,
Fe0.2Zn0.8O6,1.323049,
Fe0.1Zn0.9O6,1.323049,
Fe0.2Zn0.8O5,1.323049,
Fe0.1Zn0.9O7,1.323049,
Co0.1Zn0.9O7,1.323049,
Co0.2Zn0.8O6,1.323049,
Co0.2Zn0.8O7,1.323049,
Fe0.2Zn0.8O8,1.323049,
Fe0.1Zn0.9O9,1.323049,
Fe0.2Zn0.8O9,1.323049,
Ni0.1Zn0.9O7,1.323049,
Ni0.1Zn0.9O8,1.323049,
Ni0.1Zn0.9O9,1.323049,
Fe0.1Zn0.9O10,1.323049,
Co0.1Zn0.9O10,1.323049,
Co0.2Zn0.8O10,1.323049,
Co0.2Zn0.8O9,1.323049,
Co0.1Zn0.9O9,1.323049,
Co0.2Zn0.8O8,1.323049,
Co0.1Zn0.9O8,1.323049,
Fe0.1Zn0.9O5,1.323049,
Fe0.1Mo0.9O,1.3243239,
Fe1.5Rh1.5O4,1.3248708,
Co1.5Mo1.5O4,1.3248708,
Cr1.5Pd1.5O4,1.3248708,
Co0.6Mo2.4O4,1.3248708,
Fe1.5Pd1.5O4,1.3248708,
Fe1.5Mo1.5O4,1.3248708,
Fe0.6Mo2.4O4,1.3248708,
Fe1.5Ru1.5O4,1.3248708,
Co1.5Pd1.5O4,1.3248708,
Mn1.5Rh1.5O4,1.3248708,
Mn1.5Pd1.5O4,1.3248708,
Ta2O3,1.3250962,
Fe0.5Hf0.5O3,1.3250974,
Mn1.5V1.5N2,1.3257813,
Co0.5Ru0.5N,1.3261957,
Ni0.1Zn0.9O,1.32636,
Fe0.2Zn0.8O,1.32636,
Co0.2Zn0.8O,1.32636,
Cr0.1Zn0.9O,1.32636,
Fe0.1Zn0.9O,1.32636,
Mn0.1Zn0.9O,1.32636,
ZnO,1.32636,
Co0.1Zn0.9O,1.32636,
Cr0.4Ce1.6N,1.326886,
Ni0.4La1.6N,1.326886,
Co0.4La1.6N,1.326886,
Fe0.2Ta1.8O5,1.327354,
Fe0.2Ta1.8O9,1.327354,
Fe0.2Ta1.8O7,1.327354,
Fe0.8Ce3.2O9,1.3274078,
Fe0.8Ce3.2O5,1.3274078,
Fe0.8Ce3.2O7,1.3274078,
Mn0.4Ta1.6O9,1.3280231,
Mn0.4Ta1.6O5,1.3280231,
Mn0.4Ta1.6O7,1.3280231,
Fe0.8Co3.2O5,1.3287055,
Fe0.8Co3.2O7,1.3287055,
Fe0.8Co3.2O9,1.3287055,
Mn0.1Ti0.9O,1.3290663,
Co0.2Ti0.8O,1.3290663,
Cr0.1Ti0.9O,1.3290663,
Fe0.2Ti0.8O,1.3290663,
Co0.1Ti0.9O,1.3290663,
Cr0.2Ti0.8O,1.3290663,
Fe0.1Ti0.9O,1.3290663,
Mn0.2Ti0.8O,1.3290663,
TiO,1.3290663,
Ni0.1Ti0.9O,1.3290663,
MnCdN,1.3291601,
Mn0.5Ta0.5S2,1.3293254,
Mn1.5Ru1.5O4,1.3294756,
Fe0.2Mo0.8S2,1.3296986,
Fe0.2Mo0.8O5,1.3296986,
Fe0.2Mo0.8O10,1.3296986,
Fe0.2Mo0.8O9,1.3296986,
Fe0.2Mo0.8O6,1.3296986,
Fe0.2Mo0.8O8,1.3296986,
Fe0.2Mo0.8O7,1.3296986,
Mn0.2Ta1.8O3,1.3301901,
Fe0.1Ir0.9N,1.3304275,
Mn1.5Y1.5O8,1.3318324,
Mn1.5Y1.5O4,1.3318324,
Mn1.5Y1.5O7,1.3318324,
Mn1.5Y1.5O5,1.3318324,
Mn1.5Y1.5O10,1.3318324,
Cr0.4Cu1.6N,1.3319675,
Co0.4Cu1.6N,1.3319675,
Fe0.2Cu1.8N,1.3319675,
Co0.2Ni1.8N,1.3319675,
Fe0.4Ta1.6O3,1.3320115,
Co0.4Re1.6O3,1.3320115,
Co0.2Re0.8O2,1.332176,
Ni0.1Re0.9O2,1.332176,
VN,1.332215,
Ni0.4Sc1.6N,1.3326001,
Mn2.5V2.5O8,1.3328831,
Mn2.5V2.5O6,1.3328831,
Mn2.5V2.5O7,1.3328831,
Mn2.5V2.5O9,1.3328831,
Cr0.5Zr0.5N,1.3336134,
Fe2.0Co2.0O9,1.3339459,
Co2.0Mn2.0O7,1.3339459,
Cr2.0Zn2.0O7,1.3339459,
Fe2.0Co2.0O7,1.3339459,
Cr2.0Mn2.0O5,1.3339459,
Cr2.0Mn2.0O9,1.3339459,
Cr2.5Mn2.5O6,1.3339459,
Cr2.5Mn2.5O7,1.3339459,
Cr2.5Mn2.5O8,1.3339459,
Fe2.0Co2.0O5,1.3339459,
Cr2.0Zn2.0O5,1.3339459,
Cr2.5Mn2.5O9,1.3339459,
Cr2.0Zn2.0O9,1.3339459,
Co2.0Mn2.0O5,1.3339459,
Cr2.0Mn2.0O7,1.3339459,
Cr2.5Fe2.5O6,1.3339459,
Fe2.5Cr2.5O6,1.3339459,
CrFe4.0O7,1.3339459,
Cr2.5Fe2.5O7,1.3339459,
CrFe4.0O8,1.3339459,
Fe2.5Sc2.5O9,1.3339459,
Fe2.5Sc2.5O8,1.3339459,
Cr2.5Fe2.5O8,1.3339459,
Fe2.5Sc2.5O7,1.3339459,
CrFe4.0O9,1.3339459,
Cr2.5Fe2.5O9,1.3339459,
Co2.0Sc2.0O5,1.3339459,
Co2.0Sc2.0O7,1.3339459,
Co2.0Sc2.0O9,1.3339459,
Fe2.5Sc2.5O6,1.3339459,
Cr2.0Fe2.0O9,1.3339459,
Cr0.8Fe3.2O9,1.3339459,
Cr0.4Fe3.6O9,1.3339459,
Cr2.0Fe2.0O7,1.3339459,
Co2.5Sc2.5O6,1.3339459,
Cr0.8Fe3.2O7,1.3339459,
Cr0.4Fe3.6O7,1.3339459,
Cr2.0Fe2.0O5,1.3339459,
Cr0.8Fe3.2O5,1.3339459,
Cr0.4Fe3.6O5,1.3339459,
Co2.5Sc2.5O7,1.3339459,
Co2.0Zn2.0O9,1.3339459,
Co2.0Zn2.0O7,1.3339459,
CrFe4.0O6,1.3339459,
Co2.0Zn2.0O5,1.3339459,
Co2.5Sc2.5O8,1.3339459,
Co2.5Sc2.5O9,1.3339459,
Fe2.5V2.5O6,1.3339459,
NiTi4.0O6,1.3339459,
NiTi4.0O7,1.3339459,
Mn2.0Co2.0O9,1.3339459,
Fe2.5Cr2.5O8,1.3339459,
Fe2.0V2.0O9,1.3339459,
Fe2.0Cr2.0O5,1.3339459,
Mn2.5Cr2.5O8,1.3339459,
Mn0.8Cr3.2O9,1.3339459,
Mn2.0Cr2.0O9,1.3339459,
Fe2.0V2.0O7,1.3339459,
Fe2.0V2.0O5,1.3339459,
Co0.4Fe3.6O9,1.3339459,
Co2.0Ti2.0O7,1.3339459,
Co2.0Mn2.0O9,1.3339459,
Mn2.0Co2.0O7,1.3339459,
Co0.4Fe3.6O5,1.3339459,
Co0.8Fe3.2O5,1.3339459,
Co2.0Fe2.0O5,1.3339459,
Co0.4Fe3.6O7,1.3339459,
Mn2.5Cr2.5O6,1.3339459,
Mn2.5Cr2.5O7,1.3339459,
Co0.8Fe3.2O7,1.3339459,
MnV4.0O9,1.3339459,
Mn0.8Co3.2O5,1.3339459,
Mn2.0Co2.0O5,1.3339459,
Co2.0Fe2.0O7,1.3339459,
MnV4.0O8,1.3339459,
Mn0.8Co3.2O7,1.3339459,
MnV4.0O6,1.3339459,
Mn2.5Cr2.5O9,1.3339459,
MnV4.0O7,1.3339459,
Fe2.5V2.5O7,1.3339459,
Co2.5Ti2.5O8,1.3339459,
Co2.5Ti2.5O7,1.3339459,
Ni0.8Fe3.2O9,1.3339459,
Ni0.4Fe3.6O9,1.3339459,
Ni0.8Fe3.2O7,1.3339459,
Ni0.4Fe3.6O7,1.3339459,
Co0.8Fe3.2O9,1.3339459,
Ni0.8Fe3.2O5,1.3339459,
Fe2.5Cr2.5O9,1.3339459,
Fe2.5Cr2.5O7,1.3339459,
Co2.0Ti2.0O5,1.3339459,
NiTi4.0O9,1.3339459,
Co2.5Ti2.5O6,1.3339459,
Co2.0Ti2.0O9,1.3339459,
Ni0.4Fe3.6O5,1.3339459,
Fe2.5V2.5O8,1.3339459,
Fe2.5V2.5O9,1.3339459,
Co2.0Fe2.0O9,1.3339459,
NiTi4.0O8,1.3339459,
Mn2.0Cr2.0O7,1.3339459,
Mn0.8Co3.2O9,1.3339459,
Mn0.8Cr3.2O5,1.3339459,
Fe2.0Cr2.0O7,1.3339459,
Mn0.8Cr3.2O7,1.3339459,
Fe2.0Cr2.0O9,1.3339459,
Co2.5Ti2.5O9,1.3339459,
Mn2.0Cr2.0O5,1.3339459,
Fe0.5Hf0.5O4,1.334369,
Fe0.5Hf0.5O5,1.334369,
Fe0.5Hf0.5O10,1.334369,
Fe0.5Hf0.5O6,1.334369,
Fe0.5Hf0.5O7,1.334369,
Fe0.5Hf0.5O8,1.334369,
Fe0.5Hf0.5O9,1.334369,
FeCrN,1.3343722,
CoMnN,1.3343722,
CrFeN,1.3343722,
CoTiN,1.3343722,
MnMoN,1.3343722,
FeMoN,1.3343722,
CoYN,1.3343722,
CoScN,1.3343722,
CoFeN,1.3343722,
CrCdN,1.3343722,
MnCoN,1.3343722,
FeCoN,1.3343722,
Ni0.4Fe1.6N,1.3343722,
CrZnN,1.3343722,
Fe1.5Mo1.5O10,1.3352846,
Co1.5Mo1.5O7,1.3352846,
Fe1.5Rh1.5O5,1.3352846,
Mn1.5Rh1.5O5,1.3352846,
Co0.6Mo2.4O8,1.3352846,
Mn1.5Rh1.5O10,1.3352846,
Co0.6Mo2.4O10,1.3352846,
Fe1.5Ru1.5O10,1.3352846,
Co0.6Mo2.4O7,1.3352846,
Co1.5Mo1.5O8,1.3352846,
Co1.5Mo1.5O5,1.3352846,
Mn1.5Rh1.5O8,1.3352846,
Fe0.6Mo2.4O10,1.3352846,
Mn1.5Rh1.5O7,1.3352846,
Fe1.5Rh1.5O7,1.3352846,
Co1.5Mo1.5O10,1.3352846,
Fe1.5Ru1.5O5,1.3352846,
Fe1.5Pd1.5O7,1.3352846,
Fe1.5Ru1.5O7,1.3352846,
Fe1.5Pd1.5O8,1.3352846,
Fe0.6Mo2.4O8,1.3352846,
Fe1.5Ru1.5O8,1.3352846,
Fe1.5Pd1.5O10,1.3352846,
Fe1.5Mo1.5O7,1.3352846,
Co1.5Pd1.5O5,1.3352846,
Fe0.6Mo2.4O7,1.3352846,
Co1.5Pd1.5O7,1.3352846,
Co1.5Pd1.5O8,1.3352846,
Fe1.5Mo1.5O5,1.3352846,
Fe1.5Pd1.5O5,1.3352846,
Fe0.6Mo2.4O5,1.3352846,
Mn1.5Pd1.5O10,1.3352846,
Mn1.5Pd1.5O8,1.3352846,
Co0.6Mo2.4O5,1.3352846,
Mn1.5Pd1.5O7,1.3352846,
Mn1.5Pd1.5O5,1.3352846,
Cr1.5Pd1.5O10,1.3352846,
Cr1.5Pd1.5O8,1.3352846,
Cr1.5Pd1.5O7,1.3352846,
Co1.5Pd1.5O10,1.3352846,
Fe1.5Mo1.5O8,1.3352846,
Cr1.5Pd1.5O5,1.3352846,
Fe1.5Rh1.5O10,1.3352846,
Fe1.5Rh1.5O8,1.3352846,
Cr0.4Hf1.6O3,1.3356403,
Ni0.1Ir0.9N,1.336345,
Co0.1Ir0.9N,1.336345,
IrN,1.336345,
Ni0.2Ir0.8N,1.336345,
Co0.2Ir0.8N,1.336345,
Co0.5Ir0.5N,1.336345,
Ni0.4Y3.6O5,1.3375664,
Ni0.4Y3.6O9,1.3375664,
Ni0.4Y3.6O7,1.3375664,
FeZrN,1.3387761,
FeTiN,1.3387761,
Mn0.2Ta1.8O5,1.3394616,
Mn0.2Ta1.8O9,1.3394616,
Mn0.2Ta1.8O7,1.3394616,
CuN,1.3398428,
Mn0.2Cu0.8N,1.3398428,
Fe0.2Cu0.8N,1.3398428,
Mn0.1Cu0.9N,1.3398428,
Fe0.1Cu0.9N,1.3398428,
Ni0.1Cu0.9N,1.3398428,
Co0.2Cu0.8N,1.3398428,
Ni0.2Cu0.8N,1.3398428,
Co0.1Cu0.9N,1.3398428,
Ni0.5Cu0.5N,1.3398428,
Mn1.5Ru1.5O10,1.3398894,
Mn1.5Ru1.5O8,1.3398894,
Mn1.5Ru1.5O5,1.3398894,
Mn1.5Ru1.5O7,1.3398894,
Ni0.4Hf1.6O3,1.3405995,
Co0.4Hf1.6O3,1.3405995,
Fe0.1Mo0.9O2,1.3409262,
Ni0.1Re0.9S2,1.3414475,
Co0.2Re0.8S2,1.3414475,
CrTiN,1.3426079,
Mn0.3La2.7O7,1.3428665,
Mn0.3La2.7O8,1.3428665,
Co0.3Ce2.7O10,1.3428665,
Fe0.3La2.7O4,1.3428665,
Cr0.3Ce2.7O8,1.3428665,
Mn0.3La2.7O5,1.3428665,
Mn0.3La2.7O4,1.3428665,
Mn0.3La2.7O10,1.3428665,
Cr0.6Ce2.4O4,1.3428665,
Cr0.6Ce2.4O8,1.3428665,
Fe0.3Ce2.7O4,1.3428665,
Ce3O10,1.3428665,
Mn0.3Ce2.7O7,1.3428665,
Cr0.3La2.7O10,1.3428665,
Cr0.3Ce2.7O4,1.3428665,
Fe0.3Ce2.7O10,1.3428665,
Cr0.3La2.7O8,1.3428665,
Cr0.3La2.7O7,1.3428665,
Mn0.3Ce2.7O10,1.3428665,
Fe0.3La2.7O5,1.3428665,
Fe0.3Ce2.7O8,1.3428665,
Fe0.3Ce2.7O7,1.3428665,
Fe0.3La2.7O8,1.3428665,
Cr0.3La2.7O5,1.3428665,
Fe0.3Ce2.7O5,1.3428665,
Fe0.3La2.7O7,1.3428665,
Cr0.3La2.7O4,1.3428665,
Cr0.6Ce2.4O7,1.3428665,
Fe0.3La2.7O10,1.3428665,
Ce3O8,1.3428665,
Cr0.3Ce2.7O5,1.3428665,
Co0.3Ce2.7O8,1.3428665,
Co0.3La2.7O8,1.3428665,
Co0.3La2.7O10,1.3428665,
Mn0.3Ce2.7O5,1.3428665,
Cr0.3Ce2.7O7,1.3428665,
Mn0.3Ce2.7O4,1.3428665,
Co0.3La2.7O7,1.3428665,
Co0.3La2.7O5,1.3428665,
Ce3O7,1.3428665,
Co0.3Ce2.7O4,1.3428665,
Co0.3Ce2.7O5,1.3428665,
Cr0.6Ce2.4O10,1.3428665,
La3O4,1.3428665,
Co0.3La2.7O4,1.3428665,
La3O7,1.3428665,
Cr0.6Ce2.4O5,1.3428665,
La3O5,1.3428665,
Ce3O5,1.3428665,
Ce3O4,1.3428665,
Cr0.3Ce2.7O10,1.3428665,
La3O10,1.3428665,
Mn0.3Ce2.7O8,1.3428665,
Co0.3Ce2.7O7,1.3428665,
La3O8,1.3428665,
Re2O3,1.3430943,
Mn0.2Re1.8O3,1.3430943,
Cr0.5Ir0.5N,1.3445807,
Ta2O7,1.3447815,
Ta2O9,1.3447815,
Ta2O5,1.3447815,
Cr0.4Hf1.6O5,1.3449118,
Cr0.4Hf1.6O7,1.3449118,
Cr0.4Hf1.6O9,1.3449118,
Mn0.6Ti2.4O4,1.3458037,
Mn0.3Ti2.7O10,1.3458037,
Mn0.6Ti2.4O10,1.3458037,
Mn1.5Ti1.5O4,1.3458037,
Mn1.5Ti1.5O10,1.3458037,
Mn0.3Ti2.7O5,1.3458037,
Mn0.3Ti2.7O8,1.3458037,
Mn1.5Ti1.5O7,1.3458037,
Mn0.3Ti2.7O7,1.3458037,
Mn0.6Ti2.4O7,1.3458037,
Mn0.6Ti2.4O8,1.3458037,
Mn1.5Ti1.5O5,1.3458037,
Mn0.3Ti2.7O4,1.3458037,
Mn1.5Ti1.5O8,1.3458037,
Mn0.6Ti2.4O5,1.3458037,
Fe0.6Y2.4O10,1.3461335,
