compound,overpotential,
Fe0.7Rh6.3O10,1.6053267,
Mn0.8Rh7.2O9,1.6053267,
Fe3.5Rh3.5O9,1.6053267,
MnAg4.0O7,1.6053267,
Ni1.6Pd6.4O9,1.6053267,
Fe1.4Rh5.6O9,1.6053267,
Mn1.6Rh6.4O9,1.6053267,
Fe0.7Rh6.3O9,1.6053267,
Fe1.4Rh5.6O8,1.6053267,
Co1.4Ag5.6O10,1.6053267,
Fe2.5Rh2.5O8,1.6053267,
Fe0.5Rh4.5O8,1.6053267,
Ni0.5Pd4.5O7,1.6053267,
Cr1.4Zr5.6O8,1.6053267,
NiPd4.0O7,1.6053267,
Co0.9Ag8.1O10,1.6053267,
Cr3.5Zr3.5O8,1.6053267,
Ni2.5Pd2.5O7,1.6053267,
Cr1.4Zr5.6O9,1.6053267,
Cr3.5Zr3.5O9,1.6053267,
Cr1.4Zr5.6O10,1.6053267,
Cr3.5Zr3.5O10,1.6053267,
Cr0.8Zr7.2O9,1.6053267,
Cr1.6Zr6.4O9,1.6053267,
Cr4.0Zr4.0O9,1.6053267,
Cr0.9Zr8.1O10,1.6053267,
Cr1.8Zr7.2O10,1.6053267,
Cr4.5Zr4.5O10,1.6053267,
Ni3.0Pd3.0O7,1.6053267,
Ni1.2Pd4.8O7,1.6053267,
Ni0.5Pd4.5O8,1.6053267,
Ni0.6Pd5.4O7,1.6053267,
NiPd4.0O8,1.6053267,
Ni2.5Pd2.5O9,1.6053267,
Ni2.5Pd2.5O8,1.6053267,
Co4.0Ag4.0O9,1.6053267,
NiPd4.0O9,1.6053267,
Cr3.0Zr3.0O7,1.6053267,
FeRh4.0O8,1.6053267,
Ni2.5Pd2.5O6,1.6053267,
Ni0.5Pd4.5O6,1.6053267,
Ni3.5Pd3.5O8,1.6053267,
Ni1.4Pd5.6O8,1.6053267,
Ni0.7Pd6.3O8,1.6053267,
Fe2.5Rh2.5O7,1.6053267,
FeRh4.0O7,1.6053267,
Mn4.5Rh4.5O10,1.6053267,
Fe0.5Rh4.5O7,1.6053267,
Fe2.5Rh2.5O6,1.6053267,
FeRh4.0O6,1.6053267,
Fe0.5Rh4.5O6,1.6053267,
Fe1.6Ce6.4O9,1.6053267,
Fe2.0Rh2.0O9,1.6053267,
Co3.5Rh3.5O8,1.6053267,
Co4.5Ag4.5O10,1.6053267,
Fe0.8Rh3.2O9,1.6053267,
Fe0.4Rh3.6O9,1.6053267,
Fe2.0Rh2.0O7,1.6053267,
Fe0.8Rh3.2O7,1.6053267,
Fe0.4Rh3.6O7,1.6053267,
Fe2.0Rh2.0O5,1.6053267,
Ni0.8Pd3.2O9,1.6053267,
Ni2.0Pd2.0O9,1.6053267,
Co1.8Ag7.2O10,1.6053267,
Fe0.8Rh3.2O5,1.6053267,
Fe0.4Rh3.6O5,1.6053267,
NiPd4.0O6,1.6053267,
Co0.7Ag6.3O10,1.6053267,
Ni4.5Pd4.5O10,1.6053267,
Cr3.5Ce3.5O8,1.6053267,
MnRh4.0O8,1.6053267,
Mn2.5Rh2.5O8,1.6053267,
Mn0.5Rh4.5O9,1.6053267,
MnRh4.0O9,1.6053267,
Mn2.5Rh2.5O9,1.6053267,
Mn0.6Rh5.4O7,1.6053267,
Co2.0Ag2.0O9,1.6053267,
Co0.5Ag4.5O6,1.6053267,
CoAg4.0O6,1.6053267,
Co2.5Ag2.5O6,1.6053267,
Co0.5Ag4.5O7,1.6053267,
CoAg4.0O7,1.6053267,
Co2.5Ag2.5O7,1.6053267,
Cr2.0Ag2.0O9,1.6053267,
Ni0.5Pd4.5O9,1.6053267,
Mn1.2Rh4.8O7,1.6053267,
Cr0.4Ag3.6O9,1.6053267,
Mn3.0Rh3.0O7,1.6053267,
Cr2.0Ag2.0O7,1.6053267,
Cr0.8Ag3.2O7,1.6053267,
Co1.2Pd4.8O7,1.6053267,
Mn0.7Rh6.3O8,1.6053267,
Mn1.4Rh5.6O8,1.6053267,
Mn3.5Rh3.5O8,1.6053267,
Cr0.4Ag3.6O7,1.6053267,
Mn0.5Rh4.5O8,1.6053267,
Mn0.7Rh6.3O9,1.6053267,
Mn2.5Rh2.5O7,1.6053267,
Mn0.5Rh4.5O7,1.6053267,
Cr2.5Ag2.5O9,1.6053267,
CrAg4.0O9,1.6053267,
Cr0.5Ag4.5O9,1.6053267,
Cr2.5Ag2.5O8,1.6053267,
CrAg4.0O8,1.6053267,
Cr0.5Ag4.5O8,1.6053267,
Cr2.5Ag2.5O7,1.6053267,
CrAg4.0O7,1.6053267,
Cr0.5Ag4.5O7,1.6053267,
Cr2.5Ag2.5O6,1.6053267,
CrAg4.0O6,1.6053267,
Cr0.5Ag4.5O6,1.6053267,
Ni1.6Y6.4O9,1.6053267,
Ni4.0Y4.0O9,1.6053267,
Ni1.8Y7.2O10,1.6053267,
Mn0.4Rh3.6O5,1.6053267,
Ni4.5Y4.5O10,1.6053267,
Mn0.8Rh3.2O5,1.6053267,
Mn0.4Rh3.6O7,1.6053267,
Mn0.8Rh3.2O7,1.6053267,
Mn0.4Rh3.6O9,1.6053267,
Mn0.8Rh3.2O9,1.6053267,
Mn0.5Rh4.5O6,1.6053267,
MnRh4.0O6,1.6053267,
Mn2.5Rh2.5O6,1.6053267,
MnRh4.0O7,1.6053267,
Mn1.4Rh5.6O9,1.6053267,
Mn3.5Rh3.5O9,1.6053267,
Cr2.0Ag2.0O5,1.6053267,
Co3.5Pd3.5O10,1.6053267,
Co0.8Pd7.2O9,1.6053267,
Co1.6Pd6.4O9,1.6053267,
Co4.0Pd4.0O9,1.6053267,
Co0.9Pd8.1O10,1.6053267,
Co1.8Pd7.2O10,1.6053267,
Co4.5Pd4.5O10,1.6053267,
Mn0.6Ag5.4O7,1.6053267,
Mn2.5Ag2.5O9,1.6053267,
Cr4.5Ce4.5O10,1.6053267,
MnAg4.0O9,1.6053267,
Mn0.8Ag3.2O5,1.6053267,
Mn0.5Ag4.5O9,1.6053267,
Mn2.5Ag2.5O8,1.6053267,
Mn2.0Ag2.0O5,1.6053267,
Cr4.0Ce4.0O9,1.6053267,
Mn0.4Ag3.6O7,1.6053267,
Mn0.8Ag3.2O7,1.6053267,
Mn2.0Ag2.0O7,1.6053267,
Cr3.5Ce3.5O10,1.6053267,
Mn0.4Ag3.6O9,1.6053267,
Mn0.8Ag3.2O9,1.6053267,
Mn2.0Ag2.0O9,1.6053267,
Cr3.5Ce3.5O9,1.6053267,
Mn0.5Ag4.5O6,1.6053267,
Co1.4Pd5.6O10,1.6053267,
Co0.7Pd6.3O10,1.6053267,
Co3.5Pd3.5O9,1.6053267,
Co1.4Pd5.6O9,1.6053267,
Mn0.7Rh6.3O10,1.6053267,
Mn1.4Rh5.6O10,1.6053267,
Cr0.8Ag3.2O5,1.6053267,
Cr0.4Ag3.6O5,1.6053267,
Co0.5Ag4.5O8,1.6053267,
CoAg4.0O8,1.6053267,
Co2.5Ag2.5O8,1.6053267,
Co0.5Ag4.5O9,1.6053267,
CoAg4.0O9,1.6053267,
Co2.5Ag2.5O9,1.6053267,
Co0.6Ag5.4O7,1.6053267,
Co1.2Ag4.8O7,1.6053267,
Cr1.2Ag4.8O7,1.6053267,
Mn3.5Rh3.5O10,1.6053267,
Co0.7Ag6.3O8,1.6053267,
Co1.4Ag5.6O8,1.6053267,
Co3.5Ag3.5O8,1.6053267,
Co0.7Ag6.3O9,1.6053267,
Co1.4Ag5.6O9,1.6053267,
Co3.5Ag3.5O9,1.6053267,
Mn0.4Ag3.6O5,1.6053267,
Co3.0Pd3.0O7,1.6053267,
Co0.7Pd6.3O8,1.6053267,
Co1.4Pd5.6O8,1.6053267,
Co3.5Pd3.5O8,1.6053267,
Co0.7Pd6.3O9,1.6053267,
Co3.0Ag3.0O7,1.6053267,
Fe0.7Mo6.3O10,1.6053267,
Ni0.5Ru4.5O7,1.6053267,
NiAg4.0O9,1.6053267,
CrPd4.0O7,1.6053267,
Cr0.5Pd4.5O7,1.6053267,
Co1.4Rh5.6O8,1.6053267,
Ni2.0Ce2.0O9,1.6053267,
Ni2.5Ce2.5O6,1.6053267,
Ni2.5Ce2.5O7,1.6053267,
Ni2.0La2.0O5,1.6053267,
Ni2.5Ce2.5O8,1.6053267,
Ni2.5Ce2.5O9,1.6053267,
Ni3.0Ce3.0O7,1.6053267,
Ni1.4Ce5.6O8,1.6053267,
Ni3.5Ce3.5O8,1.6053267,
Ni1.4Ce5.6O9,1.6053267,
Ni3.5Ce3.5O9,1.6053267,
Ni1.4Ce5.6O10,1.6053267,
Ni3.5Ce3.5O10,1.6053267,
Ni1.6Ce6.4O9,1.6053267,
Ni4.0Ce4.0O9,1.6053267,
Ni1.8Ce7.2O10,1.6053267,
Ni4.5Ce4.5O10,1.6053267,
Ni2.0La2.0O7,1.6053267,
Cr4.5Ru4.5O10,1.6053267,
Cr1.8Ru7.2O10,1.6053267,
Cr0.9Ru8.1O10,1.6053267,
Cr4.0Ru4.0O9,1.6053267,
Cr2.5Pd2.5O7,1.6053267,
Cr1.6Ru6.4O9,1.6053267,
Cr0.5Pd4.5O8,1.6053267,
Cr2.5Pd2.5O8,1.6053267,
Mn0.5Ru4.5O7,1.6053267,
Co4.0Cd4.0O9,1.6053267,
Mn2.5Ru2.5O6,1.6053267,
MnRu4.0O6,1.6053267,
Mn0.5Ru4.5O6,1.6053267,
Mn0.8Ru3.2O9,1.6053267,
Mn0.4Ru3.6O9,1.6053267,
Mn0.8Ru3.2O7,1.6053267,
Mn0.4Ru3.6O7,1.6053267,
Mn0.8Ru3.2O5,1.6053267,
Mn0.4Ru3.6O5,1.6053267,
Cr1.4Pd5.6O10,1.6053267,
Cr0.7Pd6.3O10,1.6053267,
Cr3.5Pd3.5O9,1.6053267,
Cr1.4Pd5.6O9,1.6053267,
Cr0.7Pd6.3O9,1.6053267,
Cr3.5Pd3.5O8,1.6053267,
Cr1.4Pd5.6O8,1.6053267,
Cr0.7Pd6.3O8,1.6053267,
Cr3.0Pd3.0O7,1.6053267,
Cr1.2Pd4.8O7,1.6053267,
Cr0.6Pd5.4O7,1.6053267,
Cr2.5Pd2.5O9,1.6053267,
CrPd4.0O9,1.6053267,
Cr0.5Pd4.5O9,1.6053267,
CrPd4.0O8,1.6053267,
MnRu4.0O7,1.6053267,
Cr0.8Ru7.2O9,1.6053267,
Cr1.4Ru5.6O10,1.6053267,
Cr0.8Ru3.2O5,1.6053267,
Cr0.4Ru3.6O5,1.6053267,
Fe4.5Ag4.5O10,1.6053267,
Cr0.4Mo3.6O5,1.6053267,
Fe1.8Ag7.2O10,1.6053267,
Fe0.9Ag8.1O10,1.6053267,
Fe4.0Ag4.0O9,1.6053267,
Fe1.6Ag6.4O9,1.6053267,
Ni0.4Rh3.6O5,1.6053267,
Ni0.8Rh3.2O5,1.6053267,
Ni2.0Rh2.0O5,1.6053267,
Ni0.4Rh3.6O7,1.6053267,
Ni0.8Rh3.2O7,1.6053267,
Ni2.0Rh2.0O7,1.6053267,
Cr0.8Mo3.2O5,1.6053267,
Ni4.5Mo4.5O10,1.6053267,
Cr2.0Mo2.0O5,1.6053267,
Ni1.8Mo7.2O10,1.6053267,
Ni0.9Mo8.1O10,1.6053267,
Cr0.4Mo3.6O7,1.6053267,
Cr0.8Mo3.2O7,1.6053267,
Ni4.0Mo4.0O9,1.6053267,
Ni1.6Mo6.4O9,1.6053267,
Cr2.0Mo2.0O7,1.6053267,
Ni0.8Mo7.2O9,1.6053267,
Cr2.0Ru2.0O5,1.6053267,
Cr3.5Ru3.5O10,1.6053267,
Cr0.4Ru3.6O7,1.6053267,
Cr2.0Ru2.0O7,1.6053267,
Cr0.7Ru6.3O10,1.6053267,
Cr3.5Ru3.5O9,1.6053267,
Cr1.4Ru5.6O9,1.6053267,
Cr0.7Ru6.3O9,1.6053267,
Cr3.5Ru3.5O8,1.6053267,
Cr1.4Ru5.6O8,1.6053267,
Cr0.7Ru6.3O8,1.6053267,
Cr3.0Ru3.0O7,1.6053267,
Cr1.2Ru4.8O7,1.6053267,
Cr0.6Ru5.4O7,1.6053267,
Cr2.5Ru2.5O9,1.6053267,
CrRu4.0O9,1.6053267,
Cr0.5Ru4.5O9,1.6053267,
Cr2.5Ru2.5O8,1.6053267,
CrRu4.0O8,1.6053267,
Cr0.5Ru4.5O8,1.6053267,
Cr2.5Ru2.5O7,1.6053267,
CrRu4.0O7,1.6053267,
Cr0.5Ru4.5O7,1.6053267,
Cr2.5Ru2.5O6,1.6053267,
CrRu4.0O6,1.6053267,
Cr0.5Ru4.5O6,1.6053267,
Cr2.0Ru2.0O9,1.6053267,
Cr0.8Ru3.2O9,1.6053267,
Cr0.4Ru3.6O9,1.6053267,
Cr0.8Ru3.2O7,1.6053267,
Ni3.5Mo3.5O10,1.6053267,
Mn2.5Ru2.5O7,1.6053267,
MnRu4.0O8,1.6053267,
Fe2.0Ru2.0O5,1.6053267,
Fe0.8Ru3.2O5,1.6053267,
Fe0.4Ru3.6O5,1.6053267,
Co2.5La2.5O6,1.6053267,
Ni0.4Nb3.6O5,1.6053267,
Ni0.8Nb3.2O5,1.6053267,
Ni2.0Nb2.0O5,1.6053267,
Ni0.4Nb3.6O7,1.6053267,
Ni0.8Nb3.2O7,1.6053267,
Ni2.0Nb2.0O7,1.6053267,
Ni0.4Nb3.6O9,1.6053267,
Ni0.8Nb3.2O9,1.6053267,
Ni2.0Nb2.0O9,1.6053267,
Ni0.5Nb4.5O6,1.6053267,
NiNb4.0O6,1.6053267,
Ni2.5Nb2.5O6,1.6053267,
Ni0.5Nb4.5O7,1.6053267,
NiNb4.0O7,1.6053267,
Ni2.5Nb2.5O7,1.6053267,
Ni0.5Nb4.5O8,1.6053267,
NiNb4.0O8,1.6053267,
Ni2.5Nb2.5O8,1.6053267,
Ni0.5Nb4.5O9,1.6053267,
NiNb4.0O9,1.6053267,
Ni2.5Nb2.5O9,1.6053267,
Fe0.4Ru3.6O7,1.6053267,
Ni0.6Nb5.4O7,1.6053267,
Fe0.8Ru3.2O7,1.6053267,
Fe0.4Ru3.6O9,1.6053267,
Fe1.4Ru5.6O9,1.6053267,
Fe0.7Ru6.3O9,1.6053267,
Fe3.5Ru3.5O8,1.6053267,
Fe1.4Ru5.6O8,1.6053267,
Fe0.7Ru6.3O8,1.6053267,
Fe0.4Ag3.6O5,1.6053267,
Fe0.8Ag3.2O5,1.6053267,
Fe2.0Ag2.0O5,1.6053267,
Fe3.0Ru3.0O7,1.6053267,
Fe1.2Ru4.8O7,1.6053267,
Fe0.6Ru5.4O7,1.6053267,
Fe2.5Ru2.5O9,1.6053267,
FeRu4.0O9,1.6053267,
Fe0.5Ru4.5O9,1.6053267,
Fe2.5Ru2.5O8,1.6053267,
FeRu4.0O8,1.6053267,
Fe0.5Ru4.5O8,1.6053267,
Fe2.5Ru2.5O7,1.6053267,
FeRu4.0O7,1.6053267,
Fe0.5Ru4.5O7,1.6053267,
Fe2.5Ru2.5O6,1.6053267,
FeRu4.0O6,1.6053267,
Fe0.5Ru4.5O6,1.6053267,
Fe2.0Ru2.0O9,1.6053267,
Fe0.8Ru3.2O9,1.6053267,
Fe2.0Ru2.0O7,1.6053267,
Mn0.5Ru4.5O8,1.6053267,
Ni1.2Nb4.8O7,1.6053267,
Fe0.4Ag3.6O7,1.6053267,
Mn4.5Ru4.5O10,1.6053267,
Mn1.8Ru7.2O10,1.6053267,
Mn0.9Ru8.1O10,1.6053267,
Mn4.0Ru4.0O9,1.6053267,
Mn1.6Ru6.4O9,1.6053267,
Mn0.8Ru7.2O9,1.6053267,
Mn3.5Ru3.5O10,1.6053267,
Mn1.4Ru5.6O10,1.6053267,
Mn0.7Ru6.3O10,1.6053267,
Mn3.5Ru3.5O9,1.6053267,
Mn1.4Ru5.6O9,1.6053267,
Mn0.7Ru6.3O9,1.6053267,
Mn3.5Ru3.5O8,1.6053267,
Mn1.4Ru5.6O8,1.6053267,
Mn0.7Ru6.3O8,1.6053267,
Co2.5La2.5O8,1.6053267,
Mn3.0Ru3.0O7,1.6053267,
Mn1.2Ru4.8O7,1.6053267,
Co2.5La2.5O9,1.6053267,
Mn0.6Ru5.4O7,1.6053267,
Mn2.5Ru2.5O9,1.6053267,
Co4.5Cd4.5O10,1.6053267,
MnRu4.0O9,1.6053267,
Mn0.5Ru4.5O9,1.6053267,
Mn2.5Ru2.5O8,1.6053267,
Ni2.0Ce2.0O7,1.6053267,
Ni3.0Nb3.0O7,1.6053267,
Cr3.5Pd3.5O10,1.6053267,
Cr0.8Pd7.2O9,1.6053267,
Fe0.8Ag3.2O7,1.6053267,
Fe2.0Ag2.0O7,1.6053267,
Fe0.4Ag3.6O9,1.6053267,
Fe0.8Ag3.2O9,1.6053267,
Cr4.5Pd4.5O10,1.6053267,
Ni0.7Nb6.3O8,1.6053267,
Ni1.4Nb5.6O8,1.6053267,
Ni3.5Nb3.5O8,1.6053267,
Ni0.7Nb6.3O9,1.6053267,
Ni1.4Nb5.6O9,1.6053267,
Ni3.5Nb3.5O9,1.6053267,
Ni0.7Nb6.3O10,1.6053267,
Ni1.4Nb5.6O10,1.6053267,
Ni3.5Nb3.5O10,1.6053267,
Ni0.8Nb7.2O9,1.6053267,
Ni1.6Nb6.4O9,1.6053267,
Ni4.0Nb4.0O9,1.6053267,
Ni0.9Nb8.1O10,1.6053267,
Ni1.8Nb7.2O10,1.6053267,
Ni4.5Nb4.5O10,1.6053267,
Co2.5La2.5O7,1.6053267,
Cr1.8Pd7.2O10,1.6053267,
Cr0.9Pd8.1O10,1.6053267,
Cr4.0Pd4.0O9,1.6053267,
Cr1.6Pd6.4O9,1.6053267,
Ni2.0Ce2.0O5,1.6053267,
Fe3.5Ru3.5O9,1.6053267,
Cr0.4Mo3.6O9,1.6053267,
Cr0.8Mo3.2O9,1.6053267,
Ni1.8Rh7.2O10,1.6053267,
Mn0.4Mo3.6O5,1.6053267,
Mn0.4Mo3.6O7,1.6053267,
Ni0.9Rh8.1O10,1.6053267,
Ni2.5Rh2.5O8,1.6053267,
Mn0.4Mo3.6O9,1.6053267,
Ni4.0Rh4.0O9,1.6053267,
Ni1.6Rh6.4O9,1.6053267,
Ni0.8Rh7.2O9,1.6053267,
Ni3.5Rh3.5O10,1.6053267,
Ni1.4Rh5.6O10,1.6053267,
Ni0.7Rh6.3O10,1.6053267,
Ni3.5Rh3.5O9,1.6053267,
Ni1.4Rh5.6O9,1.6053267,
Mn0.5Mo4.5O6,1.6053267,
MnMo4.0O6,1.6053267,
Mn0.5Mo4.5O7,1.6053267,
MnMo4.0O7,1.6053267,
Mn0.5Mo4.5O8,1.6053267,
MnMo4.0O8,1.6053267,
Mn0.5Mo4.5O9,1.6053267,
MnMo4.0O9,1.6053267,
Mn0.6Mo5.4O7,1.6053267,
Mn1.2Mo4.8O7,1.6053267,
Mn0.7Mo6.3O8,1.6053267,
Ni4.5Rh4.5O10,1.6053267,
Mn1.4Mo5.6O8,1.6053267,
Co0.4Mo3.6O5,1.6053267,
Co0.8Mo3.2O5,1.6053267,
Fe0.5Ag4.5O9,1.6053267,
Co2.5Mo2.5O6,1.6053267,
FeAg4.0O9,1.6053267,
Fe2.5Ag2.5O9,1.6053267,
Fe0.6Ag5.4O7,1.6053267,
CoMo4.0O6,1.6053267,
Co0.5Mo4.5O6,1.6053267,
Co2.0Mo2.0O9,1.6053267,
Co0.8Mo3.2O9,1.6053267,
Co0.4Mo3.6O9,1.6053267,
Co2.0Mo2.0O7,1.6053267,
Fe1.2Ag4.8O7,1.6053267,
Co0.8Mo3.2O7,1.6053267,
Fe3.0Ag3.0O7,1.6053267,
Fe0.7Ag6.3O8,1.6053267,
Co0.4Mo3.6O7,1.6053267,
Fe1.4Ag5.6O8,1.6053267,
Fe3.5Ag3.5O8,1.6053267,
Fe0.7Ag6.3O9,1.6053267,
Fe1.4Ag5.6O9,1.6053267,
Co2.0Mo2.0O5,1.6053267,
Fe3.5Ag3.5O9,1.6053267,
Fe0.7Ag6.3O10,1.6053267,
Fe1.4Ag5.6O10,1.6053267,
Fe3.5Ag3.5O10,1.6053267,
Fe0.8Ag7.2O9,1.6053267,
Fe2.5Ag2.5O8,1.6053267,
Mn3.5Mo3.5O8,1.6053267,
Mn1.4Mo5.6O9,1.6053267,
Fe0.8Mo3.2O9,1.6053267,
Fe0.5Mo4.5O6,1.6053267,
FeMo4.0O6,1.6053267,
Fe0.5Mo4.5O7,1.6053267,
FeMo4.0O7,1.6053267,
Fe4.5Mo4.5O10,1.6053267,
Fe0.5Mo4.5O8,1.6053267,
FeMo4.0O8,1.6053267,
Fe1.8Mo7.2O10,1.6053267,
Fe0.5Mo4.5O9,1.6053267,
FeMo4.0O9,1.6053267,
Fe0.9Mo8.1O10,1.6053267,
Fe0.6Mo5.4O7,1.6053267,
Fe1.2Mo4.8O7,1.6053267,
Fe3.0Mo3.0O7,1.6053267,
Fe4.0Mo4.0O9,1.6053267,
Fe0.7Mo6.3O8,1.6053267,
Fe1.4Mo5.6O8,1.6053267,
Fe1.6Mo6.4O9,1.6053267,
Fe3.5Mo3.5O8,1.6053267,
Fe0.8Mo7.2O9,1.6053267,
Fe0.7Mo6.3O9,1.6053267,
Fe1.4Mo5.6O9,1.6053267,
Fe3.5Mo3.5O10,1.6053267,
Fe3.5Mo3.5O9,1.6053267,
Fe0.4Mo3.6O9,1.6053267,
Mn0.7Mo6.3O9,1.6053267,
Ni0.5Rh4.5O9,1.6053267,
Fe0.4Mo3.6O7,1.6053267,
Mn3.5Mo3.5O9,1.6053267,
Mn0.7Mo6.3O10,1.6053267,
Mn1.4Mo5.6O10,1.6053267,
Mn3.5Mo3.5O10,1.6053267,
Mn0.8Mo7.2O9,1.6053267,
Mn1.6Mo6.4O9,1.6053267,
Mn4.0Mo4.0O9,1.6053267,
Mn0.9Mo8.1O10,1.6053267,
Mn1.8Mo7.2O10,1.6053267,
Mn4.5Mo4.5O10,1.6053267,
Co3.0La3.0O7,1.6053267,
Co3.5La3.5O8,1.6053267,
Co3.5La3.5O9,1.6053267,
Co3.5La3.5O10,1.6053267,
Ni0.7Rh6.3O9,1.6053267,
Ni3.5Rh3.5O8,1.6053267,
Ni1.4Rh5.6O8,1.6053267,
Ni0.7Rh6.3O8,1.6053267,
Ni3.0Rh3.0O7,1.6053267,
Ni1.2Rh4.8O7,1.6053267,
Ni0.6Rh5.4O7,1.6053267,
Ni2.5Rh2.5O9,1.6053267,
NiRh4.0O9,1.6053267,
Fe0.4Mo3.6O5,1.6053267,
Fe0.8Mo3.2O5,1.6053267,
Fe0.8Mo3.2O7,1.6053267,
Ni1.4Mo5.6O10,1.6053267,
FeAg4.0O8,1.6053267,
Fe2.5Ag2.5O7,1.6053267,
Cr2.5Mo2.5O9,1.6053267,
NiMo4.0O7,1.6053267,
Ni0.5Mo4.5O7,1.6053267,
Cr0.6Mo5.4O7,1.6053267,
Ni2.5Mo2.5O6,1.6053267,
NiMo4.0O6,1.6053267,
Ni0.5Mo4.5O6,1.6053267,
Cr1.2Mo4.8O7,1.6053267,
Ni2.0Mo2.0O9,1.6053267,
Ni0.8Mo3.2O9,1.6053267,
Cr3.0Mo3.0O7,1.6053267,
Ni0.4Mo3.6O9,1.6053267,
Ni2.0Mo2.0O7,1.6053267,
Ni0.8Mo3.2O7,1.6053267,
Ni0.4Mo3.6O7,1.6053267,
Ni2.0Mo2.0O5,1.6053267,
Cr0.7Mo6.3O8,1.6053267,
Cr1.4Mo5.6O8,1.6053267,
Ni0.4Rh3.6O9,1.6053267,
Cr3.5Mo3.5O8,1.6053267,
Ni0.8Mo3.2O5,1.6053267,
Cr0.7Mo6.3O9,1.6053267,
Cr2.5Pd2.5O6,1.6053267,
Cr1.4Mo5.6O9,1.6053267,
CrPd4.0O6,1.6053267,
Ni2.5Mo2.5O7,1.6053267,
Cr3.5Mo3.5O9,1.6053267,
CrMo4.0O9,1.6053267,
Cr0.5Mo4.5O9,1.6053267,
Ni0.7Mo6.3O10,1.6053267,
Cr2.0Mo2.0O9,1.6053267,
Ni3.5Mo3.5O9,1.6053267,
Cr0.5Mo4.5O6,1.6053267,
CrMo4.0O6,1.6053267,
Cr2.5Mo2.5O6,1.6053267,
Cr0.5Mo4.5O7,1.6053267,
Ni1.4Mo5.6O9,1.6053267,
CrMo4.0O7,1.6053267,
Ni0.7Mo6.3O9,1.6053267,
Cr2.5Mo2.5O7,1.6053267,
Cr0.5Mo4.5O8,1.6053267,
CrMo4.0O8,1.6053267,
Ni3.5Mo3.5O8,1.6053267,
Ni1.4Mo5.6O8,1.6053267,
Ni0.7Mo6.3O8,1.6053267,
Ni3.0Mo3.0O7,1.6053267,
Ni1.2Mo4.8O7,1.6053267,
Ni0.6Mo5.4O7,1.6053267,
Ni2.5Mo2.5O9,1.6053267,
NiMo4.0O9,1.6053267,
Ni0.5Mo4.5O9,1.6053267,
Cr2.5Mo2.5O8,1.6053267,
Ni2.5Mo2.5O8,1.6053267,
NiMo4.0O8,1.6053267,
Ni0.5Mo4.5O8,1.6053267,
Fe0.5Ag4.5O8,1.6053267,
Cr0.5Pd4.5O6,1.6053267,
Cr2.0Pd2.0O9,1.6053267,
Co0.7Mo6.3O10,1.6053267,
Fe2.0Ag2.0O9,1.6053267,
Fe0.5Ag4.5O6,1.6053267,
FeAg4.0O6,1.6053267,
Co3.5Mo3.5O9,1.6053267,
Co1.4Mo5.6O9,1.6053267,
Co0.7Mo6.3O9,1.6053267,
Co3.5Mo3.5O8,1.6053267,
Co1.4Mo5.6O8,1.6053267,
Co0.7Mo6.3O8,1.6053267,
Co3.0Mo3.0O7,1.6053267,
Co1.2Mo4.8O7,1.6053267,
Co0.6Mo5.4O7,1.6053267,
Co2.5Mo2.5O9,1.6053267,
CoMo4.0O9,1.6053267,
Co0.5Mo4.5O9,1.6053267,
Co2.5Mo2.5O8,1.6053267,
CoMo4.0O8,1.6053267,
Co0.5Mo4.5O8,1.6053267,
Co2.5Mo2.5O7,1.6053267,
CoMo4.0O7,1.6053267,
Fe2.5Ag2.5O6,1.6053267,
Fe0.5Ag4.5O7,1.6053267,
FeAg4.0O7,1.6053267,
Co0.5Mo4.5O7,1.6053267,
Co1.4Mo5.6O10,1.6053267,
Cr0.7Mo6.3O10,1.6053267,
NiRh4.0O8,1.6053267,
Co0.8Mo7.2O9,1.6053267,
Cr1.4Mo5.6O10,1.6053267,
Ni0.4Mo3.6O5,1.6053267,
Cr3.5Mo3.5O10,1.6053267,
Ni0.8Rh3.2O9,1.6053267,
Ni2.0Rh2.0O9,1.6053267,
Ni0.5Rh4.5O6,1.6053267,
NiRh4.0O6,1.6053267,
Ni2.5Rh2.5O6,1.6053267,
Cr0.8Mo7.2O9,1.6053267,
Cr1.6Mo6.4O9,1.6053267,
Cr4.0Mo4.0O9,1.6053267,
Cr0.9Mo8.1O10,1.6053267,
Cr1.8Mo7.2O10,1.6053267,
Cr2.0Pd2.0O7,1.6053267,
Cr4.5Mo4.5O10,1.6053267,
Cr2.0Pd2.0O5,1.6053267,
Ni0.5Rh4.5O7,1.6053267,
NiRh4.0O7,1.6053267,
Ni2.5Rh2.5O7,1.6053267,
Ni0.5Rh4.5O8,1.6053267,
Co4.5Mo4.5O10,1.6053267,
Co1.8Mo7.2O10,1.6053267,
Co0.9Mo8.1O10,1.6053267,
Co4.0Mo4.0O9,1.6053267,
Co1.6Mo6.4O9,1.6053267,
Co3.5Mo3.5O10,1.6053267,
Ni0.5Ag4.5O9,1.6053267,
Fe0.7Ru6.3O10,1.6053267,
Fe3.5Ru3.5O10,1.6053267,
NiZr4.0O7,1.6053267,
Ni2.5Zr2.5O7,1.6053267,
NiZr4.0O8,1.6053267,
Ni2.5Zr2.5O8,1.6053267,
NiZr4.0O9,1.6053267,
Ni2.5Zr2.5O9,1.6053267,
